uid,total_loan_amount
83614,21.71590646
83609,4.782208137
83607,25.86698064
83602,5.722768363
83598,11.01492229
83596,4.723016822
83586,3.862594545
83581,15.103224
83578,5.501180385
83577,9.446188804
83573,68.84080356
83569,4.544373396
83548,3.862594545
83545,5.722768363
83544,4.40582999
83543,9.446033644
83542,4.292650699
83540,32.23402638
83535,11.0853174
83529,5.292153929
83525,6.405333138
83523,4.292650699
83520,11.94935458
83516,9.949961796
83514,26.55163743
83505,14.42087659
83501,11.44553673
83500,19.77272195
83499,44.5427521
83498,14.24497856
83497,6.292054527
83492,5.584137011
83486,11.26683122
83483,6.153413856
83464,5.405415974
83463,5.836040761
83455,5.153538105
83453,6.781937074
83451,91.96067598
83447,5.153538105
83431,9.949685892
83428,4.974842946
83426,8.363952758
83423,20.59947861
83418,4.292650699
83417,5.153538105
83408,9.446033644
83406,3.862594545
83404,13.51511592
83403,17.16830509
83402,9.697983919
83400,8.585301398
83397,17.17122273
83383,5.405415974
83377,6.240248782
83359,42.57797188
83355,11.47588134
83353,12.01783979
83350,5.885770109
83347,23.60562342
83342,7.72518909
83338,5.722768363
83337,10.58430786
83335,32.59159263
83332,5.836040761
83325,53.28575695
83303,5.722768363
83298,5.183845743
83293,3.862594545
83290,7.72518909
83286,6.121545176
83283,12.8779521
83281,5.722768363
83274,21.93533805
83268,4.974842946
83260,93.37280945
83253,5.153538105
83249,11.44553673
83245,4.657587153
83239,4.723016822
83234,10.58430786
83233,15.19010121
83232,3.862594545
83231,6.240248782
83227,3.862594545
83225,5.292153929
83222,10.94946503
83217,32.98703734
83211,5.292153929
83207,11.87618222
83206,9.446033644
83202,31.99646847
83199,5.153538105
83197,12.75878175
83192,6.153413856
83186,9.584804628
83184,5.722768363
83181,9.414326661
83172,4.292650699
83168,5.722768363
83163,4.974842946
83161,22.14534232
83154,10.30707621
83152,4.8616016
83150,4.723016822
83125,21.14328782
83121,8.585611367
83110,6.292054527
83105,52.96048954
83086,5.722768363
83080,3.862594545
83079,8.837437491
83072,10.58430786
83063,4.974842946
83056,25.35700356
83050,20.10437223
83049,5.501180385
83044,5.584137011
83042,4.723016822
83039,5.501180385
83035,3.862594545
83031,5.722768363
83028,5.836040761
83027,12.30682771
83014,6.153413856
83009,3.862594545
83006,4.723016822
82994,5.722768363
82985,14.12917802
82978,10.01513971
82974,8.585611367
82963,6.153413856
82959,15.94689904
82954,13.53908727
82953,4.292650699
82951,4.071302059
82947,3.862594545
82943,6.584074882
82941,5.657311097
82933,9.519216342
82925,31.75292357
82912,5.292153929
82897,3.862594545
82894,17.1706028
82892,9.697859768
82890,40.06465555
82889,3.862594545
82870,4.292650699
82866,3.862594545
82862,5.836040761
82861,6.584074882
82845,13.56014434
82841,10.01517075
82833,14.42087659
82831,31.75292357
82829,5.292153929
82828,29.99362373
82824,11.42022954
82822,6.384269633
82816,9.267390218
82809,5.781982259
82808,3.862594545
82802,15.88142452
82798,34.44990328
82793,14.05129641
82783,10.81083195
82768,5.292153929
82763,3.862594545
82762,5.292153929
82761,5.97467729
82757,6.425705932
82748,19.74302888
82746,5.722768363
82745,5.722768363
82743,4.544373396
82741,6.501109382
82740,6.405333138
82739,5.584137011
82736,5.931812567
82735,5.657311097
82728,12.69961864
82724,5.153538105
82723,4.154158974
82721,16.28182595
82718,15.84630136
82712,12.81066628
82711,14.2422849
82710,4.723016822
82698,6.153413856
82695,3.862594545
82688,5.292153929
82685,22.14804447
82680,5.405415974
82675,15.85114941
82674,6.087953139
82673,5.716524366
82667,17.02814154
82666,8.914743627
82663,31.75292357
82654,16.81911508
82653,10.55897996
82652,5.657311097
82651,5.014930043
82644,11.1282568
82643,3.862594545
82635,39.54691744
82633,4.292650699
82632,11.30690537
82625,6.153413856
82620,18.42210765
82615,5.97467729
82613,23.46340757
82609,10.81083195
82607,7.72518909
82603,30.04855489
82597,21.28492004
82575,5.292153929
82573,9.584804628
82568,4.885961244
82567,5.722768363
82564,5.781982259
82556,4.723016822
82539,5.722768363
82519,19.2826644
82515,3.862594545
82512,12.01783979
82511,6.153413856
82509,5.657311097
82506,9.747792039
82494,10.09664418
82491,4.974842946
82490,7.72518909
82484,23.68009857
82480,5.657311097
82479,33.54944792
82478,7.72518909
82476,28.31586622
82470,9.154252299
82465,12.55874699
82464,5.292153929
82460,16.94671711
82448,6.153413856
82437,3.862594545
82431,27.90773481
82425,9.446033644
82416,3.975670565
82406,14.50611065
82405,14.74591991
82400,14.04070972
82392,4.544373396
82374,29.41109719
82373,5.722768363
82372,12.3064393
82370,45.74704806
82366,10.6975699
82365,4.974842946
82360,11.22394875
82356,5.405415974
82346,6.014774739
82334,5.292153929
82329,5.722768363
82326,29.10169452
82315,15.45037818
82314,36.64418635
82311,18.63073691
82310,20.57772548
82309,6.584074882
82308,19.99475158
82301,14.73818757
82288,20.25737748
82284,5.292153929
82283,10.55897996
82278,15.103224
82274,8.585301398
82264,30.99446308
82256,16.56221319
82249,48.69110115
82245,5.97467729
82228,5.153538105
82224,14.81137027
82222,30.07946048
82219,5.153538105
82218,4.292650699
82211,11.44553673
82203,8.155245244
82197,16.53710748
82194,9.697859768
82188,6.121545176
82187,5.405415974
82184,4.154158974
82174,4.974842946
82168,10.30707621
82161,5.292153929
82160,5.292153929
82151,56.4783271
82143,19.31297272
82139,5.931812567
82128,11.16827402
82121,6.405333138
82115,37.13308927
82114,5.885770109
82095,5.836040761
82092,9.876554927
82091,5.722768363
82086,13.81186704
82083,5.836040761
82079,5.501180385
82077,5.253716509
82075,4.544373396
82074,11.26683122
82063,7.72518909
82062,5.292153929
82051,22.39716844
82044,18.10493114
82043,5.722768363
82042,5.722768363
82040,10.01541906
82038,9.015667521
82035,4.974842946
82033,6.83599934
82024,11.44553673
82022,18.46170117
82021,5.722768363
82005,9.949720386
82002,4.227255494
82001,30.49070735
82000,14.38081794
81995,6.05244065
81994,4.292650699
81993,7.72518909
81989,5.405415974
81984,38.8167825
81981,6.153413856
81978,3.975670565
81964,6.722718659
81963,4.723016822
81962,18.96535341
81958,10.01517075
81955,23.10011766
81952,4.723016822
81950,8.585301398
81938,4.622092928
81937,9.697859768
81934,4.974842946
81931,54.07632363
81927,5.781982259
81926,6.405333138
81925,5.722768363
81924,6.087953139
81918,15.10327574
81907,6.05244065
81901,31.81328635
81899,10.83619608
81898,12.1611521
81894,6.316422771
81891,10.26699688
81890,4.071302059
81887,10.87629094
81883,8.644464511
81879,9.307464384
81869,3.862594545
81865,5.722768363
81850,6.153413856
81846,35.12101307
81844,5.722768363
81839,15.24250178
81838,24.5797677
81836,19.37849384
81830,5.722768363
81827,12.81066628
81825,40.39385088
81818,4.723016822
81811,4.8616016
81806,5.657311097
81805,6.405333138
81804,28.43513631
81802,5.07059257
81799,5.501180385
81796,12.8779521
81793,8.526825583
81792,41.216363
81789,8.672409842
81786,5.722768363
81778,5.292153929
81777,5.153538105
81771,5.501180385
81760,11.01492229
81758,21.87103522
81752,5.885770109
81749,5.292153929
81748,3.862594545
81747,11.44553673
81746,5.722768363
81743,5.292153929
81741,4.40582999
81740,10.1284328
81737,5.836040761
81729,6.405333138
81725,4.292650699
81713,25.50144659
81712,10.72511138
81711,6.83599934
81705,32.22127029
81704,5.292153929
81688,11.05111977
81684,5.722768363
81683,5.781982259
81682,40.14974894
81681,25.14786592
81671,5.292153929
81669,60.96729884
81660,15.30757299
81657,10.44569203
81653,5.292153929
81645,5.153538105
81643,11.1369225
81642,5.292153929
81641,7.584062455
81638,4.753317069
81637,5.292153929
81634,10.58430786
81633,5.584137011
81632,5.034043668
81631,9.584804628
81627,5.405415974
81626,12.81328028
81610,8.837024095
81605,6.014774739
81602,22.02984458
81596,6.014774739
81591,21.16861572
81581,13.88991742
81579,13.37064872
81578,9.154748474
81574,6.384269633
81571,19.42037057
81557,9.876554927
81554,14.59980453
81551,5.501180385
81543,11.01492229
81541,15.5591508
81532,3.862594545
81520,26.93981518
81519,4.723016822
81517,8.728987634
81511,16.80004793
81506,13.01684684
81503,11.94935458
81492,5.292153929
81487,9.584804628
81486,50.07165424
81483,5.722768363
81481,12.44820591
81479,5.885770109
81472,5.153538105
81470,11.42017777
81468,5.153538105
81466,41.20628237
81463,28.61384182
81452,3.862594545
81437,11.87618222
81435,8.748555789
81430,8.837024095
81424,6.405333138
81416,6.643293014
81415,48.14022183
81414,4.292650699
81411,14.9900137
81409,10.04543552
81406,8.877175796
81401,6.33987127
81398,17.45406378
81388,5.614448346
81385,5.836040761
81384,5.836040761
81378,6.240248782
81372,10.26699688
81371,5.292153929
81364,5.966337658
81358,40.46640407
81354,11.65462087
81352,5.226703564
81346,16.78549543
81340,5.292153929
81333,5.643349495
81315,5.836040761
81310,18.71368245
81308,23.39700234
81307,4.8616016
81302,5.657311097
81296,4.071302059
81295,18.96581854
81287,4.723016822
81284,9.154252299
81279,19.8518015
81274,24.37121727
81271,6.722718659
81269,10.3599295
81267,27.05489348
81260,4.974842946
81248,6.722718659
81244,20.43545726
81238,17.10284782
81229,12.8528721
81228,6.33987127
81227,5.836040761
81226,6.895217943
81225,9.519216342
81222,5.722768363
81216,5.183845743
81212,6.121545176
81209,4.723016822
81204,5.836040761
81201,14.36728366
81198,14.25892617
81195,3.862594545
81182,11.55880912
81181,5.781982259
81180,10.48340224
81173,5.781982259
81166,4.292650699
81159,4.8616016
81157,12.55875942
81155,17.45311295
81153,8.585301398
81147,8.585301398
81144,9.446033644
81143,3.862594545
81142,6.292054527
81138,13.76902893
81135,3.862594545
81134,11.42019071
81128,8.794584598
81127,4.154158974
81116,4.292650699
81106,5.97467729
81095,5.836040761
81088,12.42526115
81086,5.153538105
81083,5.97467729
81081,7.72518909
81080,66.12223551
81074,5.885770109
81069,5.292153929
81068,5.292153929
81066,5.501180385
81064,23.21847613
81063,4.974842946
81057,11.44553673
81054,17.78544021
81053,6.722718659
81050,9.519905642
81035,4.974842946
81033,53.73202954
81032,9.836527325
81030,6.405333138
81021,25.75590419
81017,5.153538105
81013,5.97467729
81011,12.69961864
81010,4.723016822
80987,4.723016822
80969,13.30862819
80959,8.585611367
80956,11.8107215
80953,48.27305531
80945,5.153538105
80939,9.267493645
80938,6.153413856
80933,5.405415974
80921,5.885770109
80917,11.56396452
80912,5.292153929
80910,6.584074882
80908,11.01492229
80904,5.292153929
80898,3.862594545
80897,38.60535434
80893,17.17091277
80890,11.1282568
80886,9.698066673
80885,16.19131587
80876,19.17428233
80875,6.643293014
80873,4.292650699
80871,6.470173609
80862,5.405415974
80859,6.087953139
80856,13.1408736
80853,9.584804628
80840,6.552205383
80836,5.292153929
80830,4.723016822
80827,10.58430786
80822,13.30831822
80819,9.405974996
80817,5.885770109
80813,5.153538105
80812,5.931812567
80811,20.19948667
80801,5.292153929
80797,5.292153929
80794,6.153413856
80780,5.405415974
80779,5.153538105
80767,5.292153929
80765,9.446188804
80758,8.155245244
80757,10.57934674
80749,3.862594545
80745,11.81076637
80743,32.15818423
80737,5.153538105
80730,5.657311097
80725,9.446033644
80714,69.29786149
80708,23.00617799
80701,6.014774739
80699,15.59932329
80698,4.723016822
80692,5.722768363
80687,6.405333138
80680,19.57425046
80676,3.862594545
80674,11.56396452
80657,4.071302059
80656,12.8779521
80649,6.014774739
80644,4.974842946
80639,8.837437491
80635,5.781982259
80625,5.931812567
80622,26.64472629
80619,4.723016822
80618,7.72518909
80610,14.16300174
80602,5.405415974
80593,24.94671761
80592,12.01783979
80590,4.691162849
80589,14.42087659
80575,5.722768363
80569,24.46716502
80560,6.722718659
80558,24.46232147
80550,4.974842946
80549,16.30707622
80547,6.153413856
80541,6.405333138
80540,6.464550799
80535,8.155245244
80530,4.753317069
80528,6.014774739
80527,30.34252902
80519,10.01541906
80515,19.89937178
80512,18.17088112
80509,6.518612438
80507,4.544373396
80492,15.01535713
80489,6.266691431
80487,5.722768363
80485,9.267493645
80483,5.722768363
80477,31.92876598
80475,9.697859768
80473,3.975670565
80465,6.266691431
80463,27.89118591
80460,8.857804274
80455,11.31462219
80448,3.862594545
80447,9.697859768
80446,23.89718785
80444,4.974842946
80442,5.722768363
80437,11.44553673
80436,5.292153929
80434,5.153538105
80433,16.73769066
80422,5.292153929
80417,10.58430786
80414,5.405415974
80410,5.657311097
80408,4.40582999
80407,12.81279793
80399,48.42016493
80397,22.89107345
80390,17.53074096
80387,4.071302059
80377,4.691162849
80365,21.96762916
80359,3.862594545
80358,5.657311097
80356,12.46035804
80352,5.584137011
80348,8.363952758
80346,14.4210835
80344,22.09871639
80341,5.722768363
80339,47.21915769
80338,11.55880912
80337,4.974842946
80336,41.19911238
80333,4.8616016
80329,16.94671711
80328,6.05244065
80324,5.584137011
80323,5.836040761
80322,19.08876479
80321,14.52833881
80313,10.26699688
80306,5.584137011
80298,15.14857445
80296,19.31297272
80295,5.584137011
80290,13.81200496
80286,6.014774739
80275,8.484687473
80273,18.28316117
80269,12.01783979
80266,12.87826207
80260,3.862594545
80252,5.292153929
80249,6.584074882
80248,6.05244065
80240,8.585611367
80235,6.153413856
80215,4.723016822
80214,22.39747841
80205,39.00111022
80203,5.722768363
80198,31.75292357
80193,32.6016406
80190,5.931812567
80188,10.6975699
80183,5.052586821
80179,10.30715383
80168,20.89909916
80166,6.153413856
80164,5.722768363
80162,21.04423102
80159,5.405415974
80158,14.87751684
80156,27.42905859
80155,26.72981573
80150,30.71020373
80148,15.67241285
80142,4.292650699
80140,10.73766347
80138,12.01783979
80137,14.01485976
80134,5.722768363
80127,56.49755844
80126,5.885770109
80124,4.909401781
80106,5.657311097
80101,7.83826511
80097,5.405415974
80094,4.974842946
80093,4.292650699
80089,10.26699688
80088,13.06455509
80084,6.405333138
80073,5.153538105
80060,18.57488046
80049,4.071302059
80041,5.584137011
80031,3.862594545
80022,10.44569203
80017,4.723016822
80016,6.895217943
80015,50.86058066
80013,5.07059257
80003,5.153538105
80002,14.42087659
79998,11.44556779
79997,20.53399375
79995,5.584137011
79982,5.292153929
79973,8.406967941
79970,5.781982259
79966,5.292153929
79963,8.155245244
79957,15.5591508
79955,4.544373396
79937,10.38032792
79934,22.02984458
79931,30.54368067
79927,25.09305218
79921,6.240248782
79918,4.071302059
79916,23.40314337
79909,175.1323343
79905,10.55905758
79900,23.92289084
79899,5.584137011
79898,5.292153929
79891,5.931812567
79886,10.44578519
79885,9.446188804
79882,25.43973777
79874,9.26743159
79873,5.292153929
79870,5.153538105
79869,6.483098934
79857,24.87421473
79855,6.384269633
79852,6.014774739
79850,5.292153929
79848,5.153538105
79846,6.614389175
79844,7.72518909
79826,9.584804628
79825,4.657587153
79813,27.43333405
79812,3.862594545
79811,5.292153929
79810,5.292153929
79804,17.1706028
79796,5.722768363
79794,9.267390218
79786,3.862594545
79785,4.584447562
79779,17.28161372
79770,14.68555854
