,uid,shang10,shang9,shang8,shang11
543,2339,5.405415973999999,5.405415973999999,,
544,2343,3.975670565,3.975670565,3.975670565,3.975670565
545,2352,4.292650699,4.544373396,4.292650699,
546,2354,5.222846017,4.978518887400001,5.4971854127499995,
547,2355,3.862594545,3.862594545,3.862594545,3.862594545
548,2363,5.885770109,,,
549,2364,6.266691431,6.266691431,6.266691431,6.074304778333333
550,2368,5.501180385,,,4.723016822
551,2369,4.0083767595,,3.862594545,
552,2375,5.405415973999999,5.215694695333333,,5.399845188
553,2383,6.4645507989999995,5.2009996172,5.079364782666667,5.2921539289999995
554,2384,4.741792176666666,4.67850327925,4.4086835109999996,5.2380116655
555,2392,4.792402313999999,4.292650699,4.723016822,
556,2405,5.8487228264999995,6.153413856,,
557,2408,6.405333138,,6.405333138,
558,2415,4.974842946,5.722768362999999,,
559,2417,5.950289954666666,6.0023317313333315,4.7088076527142855,6.362466936000001
560,2418,5.2228925925,,5.722768362999999,
561,2425,6.584074882,,,
562,2428,4.390857974272727,4.299089993666667,4.32281616,4.413741855818182
563,2439,6.722718659,,,
564,2445,4.2162307322,4.199222189166666,3.9712416339999996,4.900813087666667
565,2446,5.931812567000001,5.931812567000001,5.048323856666666,5.931812567000001
566,2452,4.292650699,,,5.0075853755
567,2453,6.405333138,,,
568,2456,4.996671232333333,,,4.7160233931999995
569,2459,5.722768362999999,4.974842946,,
570,2461,4.564423406,4.455939834666667,4.723016822,4.723016822
571,2465,4.8489298839999995,4.8489298839999995,5.405415973999999,4.792402313999999
572,2471,4.792402313999999,4.7745817407499995,4.749799597999999,5.007709531000001
573,2472,4.723016822,,,4.5565553385
574,2475,4.356687496727272,4.1380499262,3.862594545,4.4379383618
575,2477,5.2921539289999995,,,6.121545176000001
576,2481,6.895217943,6.895217943,,6.895217943
577,2484,4.416165127,4.861601599999999,5.153538105,5.153538105
578,2485,5.722768362999999,6.009865358333333,5.722768362999999,6.153413856
579,2486,5.172094868,5.07059257,5.2921539289999995,4.6275110433333335
580,2488,5.222846017,4.292650699,3.862594545,4.663503489
581,2491,4.089854162,4.466593557499999,4.127500245999999,4.233206213333333
582,2492,5.722768362999999,5.97467729,4.974842946,5.67809198625
583,2499,5.153538105,,,
584,2507,4.292650699,4.292650699,,5.0242084898
585,2518,4.8489298839999995,,,4.5078337605000005
586,2519,5.722768362999999,,,
587,2520,4.2034839705,,,
588,2522,4.723016822,,,
589,2527,6.405333138,,,6.483098934
590,2532,6.2126305770000005,6.2126305770000005,6.2126305770000005,6.2126305770000005
591,2533,4.077622622,5.153538105,,
592,2539,4.292650699,4.699868617,,
593,2543,5.405415973999999,,,5.2921539289999995
594,2547,4.093452178562499,3.862594545,3.862594544999997,3.862594545
595,2553,4.633695109,4.723016822,4.723016822,4.247903967
596,2555,5.8042692360000006,,5.8042692360000006,
597,2580,4.9530598836666675,4.071302059,4.292754022,
598,2582,3.862594545,4.172623514666667,3.862594545,3.947816901375
599,2583,6.2396668875,6.2396668875,6.2396668875,6.2396668875
600,2584,5.97467729,5.2921539289999995,,6.064045573
601,2585,4.317297551333334,5.2921539289999995,,4.577374237
602,2586,4.7664160595,4.5855622635,,4.723016822
603,2587,5.501180385,,,
604,2590,4.8489298839999995,4.974842946,4.292650699,
605,2591,5.09630806417647,5.1705838559999995,5.452424390583334,4.7287911877500015
606,2593,4.861601599999999,4.5078337605000005,,4.6816216345
607,2604,4.723365778,3.862594545,3.862594545,5.657311097000001
608,2606,4.501535282,4.292650699,4.455523524,4.4785294030000005
609,2607,6.153413856,,,
610,2615,4.531013919333334,4.883765157571429,4.219984391000001,4.9979034548
611,2620,6.266691431,6.266691431,6.266691431,6.266691431
612,2624,4.239324172785714,4.587581883285715,4.419584062899999,4.237906782866667
613,2626,6.362466936000001,5.435692073666669,,
614,2627,4.809815297,3.862594545,,
615,2628,4.292650699,5.988061225666667,,6.722718659
616,2631,4.292650699,4.60137518,5.501180385,4.4649521678
617,2632,5.4054202875,4.480696722749999,4.577374237,
618,2643,5.722768362999999,,,
619,2644,6.228888112000001,,,
620,2646,4.292650699,,5.781982258999999,3.862594545
621,2651,5.453298179500001,5.309773836833333,5.199743379666667,6.153413856
622,2660,5.8487228264999995,6.292054527,,
623,2662,4.436106073333334,4.88553848,4.9465412330000005,
624,2663,5.9380911095,5.2921539289999995,5.820282053571428,5.722768362999999
625,2669,5.2717383315,,,
626,2671,5.722768362999999,,,
627,2673,6.83599934,,6.153413856,
628,2675,4.723016822,5.2380116655,,
629,2678,5.722768363,,,
630,2686,5.722768362999999,5.722768362999999,5.722768362999999,5.599735667571429
631,2690,5.457645056714285,5.0598807795,5.396680466499999,5.1901208345
632,2696,5.97467729,,,
633,2702,5.0641905255,4.376696063333333,4.4185120475,
634,2705,6.014774739,,6.014774739,
635,2706,5.6169842333333335,,,
636,2710,5.97467729,,,
637,2712,4.647475934666667,4.6878672835833335,5.326132542500001,5.361829414333333
638,2716,4.974842946,,5.501180385,
639,2719,3.862594545,4.005946596333334,4.6340052595,4.149401970666667
640,2724,6.153413856,6.153413856,6.153413856,6.153413856
641,2726,5.435692073666669,,,5.2921539289999995
642,2729,6.153413856,,5.501180385,
643,2742,5.2921539289999995,5.378276815800001,5.722778716,5.574206309428573
644,2743,4.8489298839999995,,,4.723016822
645,2745,6.2126305770000005,6.2126305770000005,,
646,2746,5.153538105,5.584137011,5.584137011,
647,2748,4.861601599999999,,,
648,2749,5.344410543,5.344410543,5.505367559,5.344410543
649,2754,4.486110961166666,,4.724978062,4.486110961166666
650,2755,4.861601599999999,3.862594544999999,,
651,2762,5.4747327045,4.972280216833333,4.726966662600001,4.815634134333333
652,2764,5.246062475,4.6337468225,4.292650699,4.637021186
653,2769,4.974842946,4.974842946,4.544373396,
654,2774,4.005946596333334,3.862594545,3.862594545,4.09241340025
655,2778,5.931812567000001,,,4.723016822
656,2796,5.2921539289999995,,5.722768362999999,5.722768362999999
657,2797,5.2921539289999995,5.153538105,,4.974842946
658,2798,6.05244065,,,
659,2801,5.866316860666667,5.3443601902,5.3443601902,5.36145377125
660,2806,5.6169842333333335,4.292650699,5.1535769165,5.6678139965
661,2811,5.329907944,5.2921539289999995,,
662,2813,3.862594545,,4.622092928,4.292650699
663,2819,5.2921539289999995,5.2921539289999995,5.2921539289999995,5.2921539289999995
664,2820,5.283711295333333,,,
665,2824,5.405415973999999,,,4.723016822
666,2830,4.6816216345,4.577374237,4.4186153965,4.321686847
667,2831,6.292054527,6.292054527,6.292054527,6.292054527
668,2834,5.931812567000001,5.690901317000001,,5.548954694
669,2844,4.601235597600001,4.415612448428571,4.292650699,4.663503489
670,2855,5.0726848935,4.9572256685000005,5.722768362999999,5.211099834
671,2857,6.4645507989999995,6.4645507989999995,6.4645507989999995,6.4645507989999995
672,2860,4.292739261571429,4.292650699,4.292650699,4.579561447666666
673,2862,5.722768362999999,,,5.07059257
674,2863,4.5078337605000005,5.1535769165,,
675,2865,5.507461146,,4.604127971666666,5.2921539289999995
676,2874,5.034043668,,,
677,2876,4.974842946,5.931812567000001,,5.405415973999999
678,2878,5.2921539289999995,5.172199815666667,5.401835025500002,4.7033183475
679,2892,5.405415973999999,,,
680,2894,5.389517849333333,5.124538391,5.762244293666666,5.8042692360000006
681,2896,5.153538105,,5.722768362999999,5.722768362999999
682,2898,4.974842946,4.974842946,5.140178326666667,
683,2902,4.7381669455,4.4389590126666665,,4.8640800075
684,2911,4.2289925046666665,4.292650699,4.58906010925,4.723016822
685,2922,6.014774739,6.014774739,6.014774739,6.014774739
686,2930,5.8360407610000005,5.8360407610000005,5.8360407610000005,5.8360407610000005
687,2932,6.064045573,5.855704320333333,6.0553516808,5.69570943475
688,2937,4.071302059,4.071302059,4.071302059,
689,2939,5.722768362999999,5.722768362999999,5.722768362999999,5.722768362999999
690,2942,4.14055329625,4.501535282,3.937978558333333,4.0755157676666665
691,2953,4.219984391000001,4.077622622,,4.1851366605
692,2955,4.8489298839999995,,,4.815548902285714
693,2957,5.781982258999999,5.781982258999999,5.781982258999999,5.781982258999999
694,2958,4.902892624857143,4.442265118,4.4568680978,
695,2965,4.622092928,4.5922804673333335,,4.861537491666667
696,2971,6.05244065,5.722768362999999,4.792681453999999,5.117500013399999
697,2973,4.391584323181818,4.798803326571429,4.82203255,4.8568756183333335
698,2983,5.405415973999999,5.2921539289999995,5.2921539289999995,5.222846017
699,2995,4.67800642,5.140862508500001,4.58319816125,5.1901225595
700,2998,6.781937074,6.781937074,,6.781937074
701,3001,5.657311097000001,5.796125464999999,,5.2921539289999995
702,3002,6.1837274110000005,,,
703,3004,4.531588045,4.1590590345,4.40582999,4.4349659164999995
704,3015,5.722768362999999,4.723016822,5.1535769165,4.292650699
705,3032,4.330901032733334,4.420183128916666,4.362330493,4.2801157331874995
706,3035,5.741650547,,5.2921539289999995,5.8088974616
707,3037,5.2921539289999995,5.781982258999999,,
708,3057,5.519661715999999,5.519661715999999,5.6334156095,5.3834570235
709,3065,5.327359245,,5.3769770625,
710,3068,4.633695109,,,
711,3069,5.153538105,,,
712,3076,5.885770109,5.885770109,5.722768363,5.885770109
713,3077,4.761553715909091,4.279994481999999,4.1616153837142855,4.077622622
714,3091,5.405415973999999,5.405415973999999,5.405415973999999,5.064216398
715,3094,4.8741124963999996,4.8741124963999996,4.8741124963999996,4.8741124963999996
716,3104,5.150288759,,5.885770109,
717,3107,4.61542529125,,,4.579561447666666
718,3111,5.885770109,5.885770109,6.0036576425,5.931812567000001
719,3113,5.405415973999999,,,6.316422771
720,3130,4.890900904666667,,4.723146136333334,4.723016822
721,3131,4.723016822,4.625818442333333,3.862594545,4.723016822
722,3132,5.8360407610000005,5.8360407610000005,5.8360407610000005,5.8360407610000005
723,3135,5.722768362999999,,5.240356826,
724,3137,4.439432030833333,3.9701085835,4.165897436545454,3.862594545
725,3138,3.862594545,,,3.862594545
726,3140,4.6091041619999995,5.0075853755,5.722768363,4.1206282374
727,3145,5.5792302183333335,4.974842946,5.722768362999999,5.2921539289999995
728,3157,5.657311097000001,,5.722768362999999,
729,3169,5.931812567000001,5.8487228264999995,5.405415973999999,
730,3174,4.723016822,,4.974842946,
731,3179,5.501180385,,,4.974842946
732,3180,3.8625945450000003,3.862594545,3.862594545,3.8625945450000003
733,3182,3.862594545,3.862594545,,
734,3189,5.722768362999999,,,
735,3197,3.862594545,,,
736,3203,4.435983314111111,4.391298347285715,4.364171345066667,4.4628516792727275
737,3208,5.08809119,4.2337920606,4.461454123,
738,3209,4.292650699,,,
739,3210,5.153538105,,,5.064216398
740,3216,4.974842946,,5.112231633,
741,3217,5.57893171475,5.37713928375,5.59056272,5.722768362999999
742,3218,4.974842946,4.5078337605000005,4.1072041785,4.6556752894999995
743,3223,3.862594545,,,
744,3227,5.2921539289999995,,5.2921539289999995,
745,3229,5.501180385,,,
746,3231,5.722768362999999,,,
747,3234,3.862594545,4.292650699,3.862594545,
748,3236,5.12371132425,5.255436444571428,4.820770820181817,5.0191185078
749,3237,5.348784951500001,5.501180385,,6.121545176000001
750,3247,4.292650699,4.1443603605714285,4.723016822,3.862594545
751,3249,4.635763902875,4.372262210166666,,5.0103905218
752,3254,4.591810286,4.089854162,,
753,3256,4.723016822,,4.785973353,
754,3258,4.912811961333333,5.722768362999999,5.2921539289999995,
755,3264,4.577374237,,,4.974842946
756,3265,4.974842946,4.974842946,4.723016822,5.245979704666667
757,3267,4.589794534181819,4.5078337605000005,3.862594545,6.05244065
758,3271,5.781982258999999,5.781982258999999,5.037316478999999,4.996754002666665
759,3272,4.669473859399999,4.46325039625,4.396429637333333,5.0047807650000005
760,3274,5.5640921685,5.292153929,5.333959220200001,5.648905703666666
761,3280,5.770582344,4.798832877,5.74113247,5.753080438
762,3284,4.7630580469999995,4.6911628489999995,5.643349495,4.723016822
763,3287,5.2921539289999995,,,
764,3294,4.5078337605000005,5.226703564,5.1813732495,4.807482983
765,3301,4.292650699,4.1206282374,4.2066394682,
766,3305,5.722768362999999,5.722768362999999,5.722768362999999,
767,3307,5.7100953565,5.8146115425,,5.532696021
768,3308,5.584137011,5.2794899785,,5.781982258999999
769,3309,4.723016822,,4.974842946,
770,3311,4.154158974,5.2921539289999995,5.2921539289999995,4.574339056333334
771,3324,5.6534759805,,,
772,3326,6.240248782,,6.240248782,5.418473177666666
773,3327,5.722768362999999,,,
774,3339,4.149298647666666,,,4.206701462
775,3347,4.759608171,,,
776,3350,6.153413856,6.153413856,6.153413856,5.722768362999999
777,3352,5.781982258999999,,,
778,3356,4.723016822,,,4.723016822
779,3370,6.584074882,,,
780,3377,4.292650699,4.149298647666666,4.1851366605,4.82072817675
781,3380,5.186431896000001,5.238106286,,5.6334156095
782,3390,5.2921539289999995,,,
783,3392,5.584137011,5.2921539289999995,5.584137011,
784,3401,5.1259250554285725,4.292650699,5.405415973999999,
785,3406,5.47283047775,5.576423481888889,4.292754022,5.436319007625
786,3407,5.110425125833333,4.292650699,4.723016822,5.653464334
787,3408,5.405415973999999,,,
788,3410,5.222846017,5.97467729,5.3727011435000005,5.6334052565
789,3412,4.5078337605000005,,4.077661368125,4.769553033333333
790,3414,5.722768362999999,,,
791,3415,5.405415973999999,,,
792,3419,5.0314927119999995,5.1407747808,4.9061312522857135,4.520013639000001
793,3430,4.292650699,,,
794,3431,5.584137011,4.723016822,5.584137011,5.722768362999999
795,3444,4.292650699,4.149298647666666,,
796,3451,5.885770109,6.153413856,4.723094402,
797,3453,4.298454999615385,3.8777451861333327,3.8625945449999985,
798,3454,5.722768362999999,,6.153413856,5.722768362999999
799,3459,5.2921539289999995,5.2921539289999995,,
800,3465,4.544373396,4.868313206571428,4.396404556529411,4.878493808285715
801,3469,5.781982258999999,3.862594545,,
802,3470,5.7227838925,,,5.2921539289999995
803,3471,5.722768362999999,,,
804,3476,5.781982258999999,5.781982258999999,5.722768362999999,5.931812567000001
805,3477,5.584137011,,,4.792402313999999
806,3478,4.792681453999999,3.862594545,,4.455523524
807,3482,3.862594545,4.5078337605000005,,4.974842946
808,3488,5.027492589333333,4.9593658794,4.842046648999999,5.042431269142855
809,3489,5.405415973999999,,,
810,3492,4.4423743334444445,4.8531710336666665,3.862594545,4.585064884833334
811,3496,5.001285720749999,,5.001285720749999,5.2618916313333335
812,3497,5.97467729,,5.584137011,
813,3503,5.2921539289999995,,,
814,3505,5.722768362999999,,,
815,3508,4.077622622,4.426371811200001,,6.070450575
816,3520,6.0195919825,6.4645507989999995,6.4645507989999995,6.4645507989999995
817,3527,4.9895931606,5.348784951500001,5.2989942448,5.781982258999999
818,3537,5.348784951500001,,,
819,3541,5.722768362999999,5.722768362999999,5.722768362999999,5.722768362999999
820,3543,5.0897693712,4.292650699,,5.28545501275
821,3549,5.8360407610000005,,5.722768362999999,
822,3551,3.862594545,3.862594545,4.292650699,
823,3552,4.974842946,,,5.885770109
824,3554,4.8969155419999995,4.61150849775,5.06760632725,
825,3556,5.007709531000001,,5.722768362999999,
826,3557,5.931812567000001,5.4947764925,,
827,3567,5.1903019189999995,4.938393855,,
828,3572,3.916361250781247,3.934279180916666,4.136266643000002,3.9985809372999994
829,3574,5.722768362999999,,6.014774739,
830,3580,5.113459006,5.252251136,5.10520879575,
831,3585,4.9692396822500005,4.8616016,4.8616016,4.9692396822500005
832,3586,4.292650699,,,
833,3587,5.722768362999999,,,
834,3588,6.153413856,,5.722768362999999,
835,3590,4.715183235,,4.40582999,5.198462623999999
836,3591,4.579561447666666,4.169777512142857,4.0346170065999996,4.292650699
837,3594,5.338050386666667,,5.2921539289999995,4.974842946
838,3604,4.466593557499999,,,
839,3609,5.9205258275,,,
840,3611,5.584137011,,4.723016822,
841,3612,6.014774739,6.014774739,,6.014774739
842,3615,3.862594545,3.862594545,3.862594545,3.862594545
843,3617,5.501180385,5.501180385,,
844,3627,4.292650699,5.153538105,4.723016822,4.723016822
845,3631,4.265545461875,4.5934057822,4.005946596333334,4.367750312499999
846,3636,4.723016822,,4.292650699,
847,3641,4.6337468225,4.3865884417,4.2806342204000005,4.723016822
848,3643,5.010031010666666,4.796871207,5.1334984375,5.010031010666666
849,3649,5.422280999,4.292650699,,
850,3653,6.153413856,5.542675336,5.8360407610000005,
851,3656,5.584137011,5.405415973999999,5.2921539289999995,5.4947764925
852,3664,6.153413856,5.405415973999999,,
853,3668,5.005618901999999,,5.722768362999999,3.862594545
854,3671,5.722768362999999,,4.577374237,5.2921539289999995
855,3683,4.950534926,4.5078337605000005,5.056319055666667,5.19012946
856,3689,4.40024222975,,3.885229079421052,
857,3691,4.988864553857143,5.737671638999999,6.07778468025,6.137420327666667
858,3695,5.2921539289999995,,,
859,3700,5.43814547,5.1121373935,5.405415973999999,5.8487228264999995
860,3702,5.464626106,4.9829804583333335,,5.2228925925
861,3704,5.0075853755,4.089854162,3.862594545,
862,3705,4.4187187455000005,4.648391298666666,3.862594545,5.368837557999999
863,3708,4.723094402,,5.153538105,
864,3712,5.2921539289999995,5.3513621780000005,,5.584137011
865,3714,4.292650699,4.144634546,5.438153234,4.762714095333333
866,3718,6.2264396795,6.2126305770000005,,6.240248782
867,3719,5.226703564,4.292650699,4.544373396,5.121675962
868,3721,4.149298647666666,,,4.544373396
869,3722,5.722768362999999,,,
870,3724,5.722768362999999,5.722768362999999,5.5640921685,5.722768362999999
871,3725,3.862594545,3.862594545,3.9974746946666673,3.862594545
