uid,four_result
9084,4.808318449
9085,0
9086,3.87423778
9090,0
9095,0
9097,5.293177452
9100,4.568425398
9103,0
9105,5.220466394
9111,0
9123,0
9130,0
9131,6.283082641
9140,5.505376997
9144,3.964904715
9145,0
9149,0
9160,0
9170,5.029562413
9176,4.574000619
9186,5.431167938
9197,3.808195821
9201,5.822774831
9212,3.952701301
9215,5.381318348
9220,4.101803812
9222,5.895768931
9223,0
9225,0
9230,6.053995169
9233,5.223319897
9234,4.136930484
9244,4.180993152
9246,0
9252,4.321422565
9255,0
9257,0
9259,6.116643882
9262,0
9265,0
9266,5.309576275
9269,3.965290505
9272,0
9274,0
9275,0
9284,4.256427392
9288,3.967760514
9290,0
9291,4.277984504
9293,0
9294,0
9303,0
9306,3.393833323
9313,0
9315,5.378020279
9318,4.580901323
9322,4.322521377
9326,4.912879043
9327,5.40008487
9331,5.780507744
9340,0
9341,4.278162016
9354,0
9355,0
9365,3.234609546
9370,4.613285849
9371,0
9372,0
9373,5.407704215
9381,0
9383,0
9398,6.346172015
9402,4.623515191
9404,4.458719616
9405,5.310894169
9406,6.212620181
9422,0
9426,4.030585076
9441,4.471306225
9442,5.1782789
9444,3.979258328
9447,4.366021763
9451,4.428243647
9458,3.271059436
9462,0
9470,5.219348182
9471,4.177500305
9472,0
9477,0
9485,5.511642046
9489,5.295771831
9495,4.364311746
9496,5.812530641
9497,5.317054657
9501,5.570920776
9504,4.234489244
9511,5.776018389
9512,4.076075922
9518,4.64279421
9521,0
9524,0
9530,4.456760416
9540,5.399416677
9543,5.548161808
9549,0
9554,0
9559,4.181846409
9567,0
9570,4.864593674
9573,0
9574,4.287894892
9588,5.929357604
9589,4.342072401
9590,3.742594079
9600,4.306194275
9603,4.263611061
9607,0
9618,0
9623,0
9626,4.682009185
9628,0
9629,5.345545164
9630,0
9632,0
9640,5.61008711
9644,4.402770018
9649,4.882106729
9651,4.327513563
9663,5.763508855
9675,4.999491586
9680,0
9682,0
9687,4.600811105
9691,0
9694,4.25728307
9697,0
9699,5.834691668
9712,5.531609879
9727,0
9730,3.886086573
9737,5.743462821
9739,0
9742,0
9743,5.856007251
9745,4.549368993
9746,0
9753,5.243355344
9760,5.159210784
9764,0
9768,0
9770,5.549672775
9777,4.766105354
9782,4.300477095
9783,3.872016165
9785,0
9786,4.278055512
9787,3.306259791
9799,0
9801,4.091010462
9810,0
9816,4.715454672
9818,6.005654143
9820,5.08988962
9826,5.515589827
9836,5.302701688
9837,5.606812653
9839,0
9841,3.85347559
9849,0
9862,3.663019798
9865,0
9876,4.333131911
9883,0
9891,4.128128866
9892,0
9896,0
9897,0
9906,5.559597312
9907,5.556364283
9910,4.10757458
9911,3.873172898
9915,0
9916,5.608153853
9939,3.407882212
9941,3.748722437
9950,4.154050208
9951,4.326952178
9961,5.838009379
9963,0
9966,5.625092789
9967,4.282649258
9976,0
9977,5.539707606
9978,0
9986,4.267493257
9991,4.391084577
10000,0
10003,4.16246201
10009,4.229178915
10012,0
10014,5.635389897
10041,0
10043,0
10044,0
10045,0
10048,0
10050,5.200610569
10051,0
10057,5.856223445
10058,3.368856425
10070,3.910926785
10071,6.105650344
10076,5.828291131
10082,4.198145428
10091,5.681727838
10100,5.442943943
10105,5.394419448
10106,5.666767461
10107,0
10114,0
10117,0
10121,5.048250051
10124,0
10128,0
10136,4.274125281
10138,0
10148,0
10149,4.278755886
10153,5.535814264
10161,0
10167,0
10169,0
10172,0
10175,5.605597475
10191,4.274635919
10193,0
10197,5.615202523
10207,4.144721807
10216,4.370169816
10222,5.350906727
10227,5.877628359
10239,0
10241,3.835363191
10244,4.221060428
10250,5.389364552
10253,5.691694833
10256,5.650794258
10261,6.069657263
10277,4.205084984
10286,4.603728627
10295,4.513945119
10302,0
10312,0
10316,0
10321,0
10324,0
10328,4.701248807
10336,0
10337,0
10340,3.93609259
10343,0
10344,0
10350,0
10352,3.763928959
10355,0
10361,0
10363,5.674836598
10370,5.32572291
10373,4.338992616
10375,4.562661213
10379,0
10384,0
10386,5.62256824
10389,4.25763435
10392,0
10398,0
10401,4.084762895
10403,5.392571771
10414,0
10416,0
10424,0
10428,5.71175725
10430,0
10433,3.77838106
10439,4.515904909
10441,4.636297882
10444,0
10452,4.289465053
10458,5.57497659
10463,0
10465,3.744677397
10468,5.63031689
10473,0
10475,0
10485,4.540478941
10491,5.148108362
10492,5.546152576
10504,4.560520414
10511,3.828309917
10516,5.746628194
10522,0
10531,4.688667745
10536,5.834357348
10537,0
10541,0
10561,0
10569,0
10572,0
10574,5.473037048
10594,0
10613,0
10616,0
10634,4.147443832
10639,0
10640,4.461804433
10642,0
10664,0
10669,4.145124744
10673,0
10674,5.717256161
10680,4.562037104
10681,5.261523272
10682,0
10683,0
10686,4.57700699
10689,5.12082895
10690,0
10694,3.870881525
10705,5.574253761
10707,4.568262484
10710,4.759867043
10720,6.066211218
10731,5.217192472
10737,0
10746,3.403456723
10747,5.29794143
10754,4.880958339
10756,4.537856234
10757,4.476256635
10758,0
10760,6.217471305
10761,3.791266612
10762,0
10764,0
10770,4.35749681
10772,5.45964866
10779,0
10784,0
10792,3.788716971
10798,0
10799,0
10802,0
10815,5.76115587
10819,5.659537946
10825,5.188328466
10826,5.935454501
10830,5.815517018
10831,3.752548668
10833,0
10838,0
10841,4.321959581
10843,0
10844,5.642625753
10845,0
10849,0
10854,0
10858,0
10859,5.370382771
10868,0
10875,0
10883,4.348680874
10899,0
10902,5.884104438
10903,5.588634047
10905,5.487051875
10906,0
10911,5.89778855
10912,0
10913,0
10923,0
10925,3.771401412
10927,4.107829728
10933,4.060007644
10942,0
10944,5.760161443
10951,5.594234009
10957,5.343454856
10958,0
10960,5.608759197
10974,0
10980,0
10981,4.28239804
10985,4.193983458
10987,0
10991,0
11005,0
11009,6.205783476
11010,0
11011,0
11024,0
11028,5.351361151
11030,4.2896329
11033,0
11037,3.912165557
11047,5.308611812
11049,4.332893487
11050,5.173942809
11052,4.18731689
11058,4.119119554
11063,6.140743191
11072,5.453341011
11076,4.211786748
11077,0
11081,0
11082,6.117263149
11088,0
11089,5.771383799
11095,4.373976027
11096,3.297092748
11102,4.176108955
11103,0
11115,0
11118,3.328482305
11126,0
11132,0
11133,0
11134,0
11147,4.232008295
11150,5.41405062
11153,0
11166,0
11168,0
11169,0
11172,4.277067402
11176,0
11178,0
11182,5.607297577
11187,4.230546244
11200,5.777426256
11205,0
11213,0
11225,0
11226,0
11229,5.037158536
11231,4.087364954
11249,0
11256,0
11259,5.926832294
11260,4.414049257
11264,0
11269,0
11278,5.661713182
11287,0
11291,5.33244859
11298,0
11306,0
11307,0
11321,5.0953617
11327,5.32089658
11335,4.637112168
11337,5.579446235
11346,0
11351,0
11352,0
11354,6.02407288
11361,0
11370,5.062836057
11378,5.690721072
11382,0
11386,3.509115511
11389,4.725302357
11390,0
11398,0
11406,3.306520245
11410,3.904776326
11415,4.689982712
11424,0
11429,0
11432,0
11434,0
11438,0
11439,0
11442,4.416142942
11443,4.665002644
11455,0
11461,4.490286744
11462,3.864269632
11475,0
11476,0
11490,0
11500,0
11501,5.661680937
11504,0
11512,5.826721756
11516,0
11519,4.522816731
11520,4.270642642
11523,4.377224996
11528,5.366212021
11529,0
11534,4.607159036
11535,0
11537,5.448754451
11539,5.787847976
11542,5.250809263
11555,0
11556,5.665162925
11564,5.473556793
11577,4.126606698
11580,0
11584,0
11585,0
11592,4.076190988
11596,0
11600,0
11609,0
11610,5.729051208
11618,5.769938555
11629,0
11642,4.852983086
11649,5.147490272
11654,0
11659,4.491238194
11673,4.305047077
11680,0
11683,6.054680202
11684,5.312396764
11686,5.568040327
11691,4.156488605
11724,0
11731,5.876505389
11734,0
11738,0
11739,0
11742,0
11743,4.107019328
11745,0
11750,0
11752,0
11760,0
11761,0
11764,5.486554077
11767,0
11770,3.87073453
11775,5.850505168
11776,0
11779,5.628710436
11783,5.057164272
11785,3.426233404
11793,4.333414593
11801,0
11802,0
11807,3.176359856
11811,4.728346276
11814,4.537559297
11817,0
11821,0
11831,5.772672172
11835,0
11840,4.717281575
11841,0
11842,0
11851,0
11855,5.662468226
11856,0
11858,0
11862,4.53545443
11864,0
11868,5.379481839
11874,0
11889,0
11891,0
11894,5.375900401
11897,0
11901,4.97584795
11910,4.484395935
11911,0
11913,4.594343609
11915,4.914930878
11922,0
11926,4.549774431
11929,4.018437495
11930,5.779158477
11936,4.23986265
11938,3.743701954
11943,6.523536725
11949,0
11955,5.851090585
11959,5.362775498
11961,4.112409522
11972,3.97984793
11973,4.593915535
11977,4.649686024
11985,4.761347567
11988,0
11989,0
11992,0
12001,0
12006,4.07874587
12018,3.905816113
12026,0
12031,0
12036,5.943047302
12037,4.843865075
12047,3.943883583
12053,0
12061,0
12068,5.863304315
12080,4.100642194
12085,3.764257181
12086,0
12095,0
12096,5.986337625
12105,0
12108,0
12110,4.309864185
12112,5.232366622
12117,5.708841164
12119,4.42410206
12124,3.721055325
12125,0
12135,4.188948564
12136,0
12138,5.863148864
12139,5.867655922
12141,0
12143,4.568825909
12146,0
12153,0
12157,0
12158,0
12176,4.480801163
12181,0
12186,0
12189,4.799438911
12192,0
12194,5.871996314
12195,4.650973192
12197,0
12200,4.338771072
12208,6.139127513
12210,4.27253409
12216,6.13673448
12224,5.203586022
12225,4.7402259
12226,5.566916987
12248,0
12249,0
12250,4.326945551
12252,0
12259,0
12260,0
12262,4.959231393
12263,5.868636235
12266,5.214810986
12273,4.479400794
12275,0
12287,3.692791379
12294,0
12304,4.476300023
12305,0
12316,4.76260331
12318,0
12323,4.012178727
12327,3.597735877
12330,4.167929067
12332,0
12334,0
12342,6.025020542
12346,5.073857975
12364,0
12367,4.926838093
12379,0
12381,4.202106177
12383,4.522886276
12384,5.723322738
12386,0
12397,4.594766699
12401,5.089487689
12404,0
12410,5.24029756
12416,0
12420,5.47068947
12423,0
12425,5.987842513
12429,5.781971519
12430,5.809133569
12434,5.083214507
12438,5.513828643
12442,6.015337299
12444,5.537270898
12446,4.426579699
12447,5.770567497
12448,0
12456,4.040235551
12460,6.066700278
12467,4.985843469
12468,0
12471,0
12475,0
12477,5.460127341
12479,4.393064919
12481,4.550645631
12483,3.315401795
12486,0
12488,0
12489,4.974030968
12491,0
12494,5.242499779
12503,0
12505,3.915415844
12507,5.751548236
12511,6.011701176
12513,0
12515,0
12525,0
12531,5.439714542
12532,5.488297395
12538,0
12547,5.405885902
12549,5.699233281
12554,3.527366291
12560,0
12563,0
12565,4.492384471
12575,0
12586,0
12593,4.073275748
12596,5.380467272
12600,0
12606,4.780701006
12608,5.263338334
12610,5.814195445
12614,4.618519903
12619,0
12623,0
12629,4.17936166
12633,5.652672933
12646,3.813269255
12654,0
12657,5.039200702
12658,4.433465225
12679,0
12681,0
12684,0
12685,5.147364461
12692,4.446378911
12693,0
12697,0
12698,6.011077331
12702,0
12706,0
12707,0
12709,0
12718,5.66464691
12719,0
12721,4.721233171
12732,5.670307206
12733,4.052066245
12739,4.212035879
12740,0
12744,0
12746,4.15832311
12763,5.629046495
12764,0
12765,5.599175876
12767,5.789896534
12769,0
12772,0
12774,0
12776,0
12780,0
12786,4.455593442
12789,5.164470836
12792,6.152411449
12802,0
12804,5.154343869
12810,5.18205604
12811,5.37594989
12812,5.513680996
12813,0
12814,5.695363287
12815,0
12817,4.656169528
12823,0
12827,5.540121946
12829,0
12835,0
12839,4.738424417
12843,5.772606428
12844,5.475463663
12847,3.634054659
12853,3.976839914
12854,0
12855,3.838340933
12858,0
12860,4.190240882
12865,4.795295402
12866,4.383028963
12867,0
12874,0
12875,5.405323821
12891,3.376625358
12892,4.979514165
12898,3.785812607
12903,4.261095126
12907,0
12911,0
12912,0
12919,4.432294164
12920,6.113372936
12934,5.550346186
12948,0
12953,0
12957,0
12958,5.546323779
12959,4.380943206
12961,0
12987,0
12989,5.04376458
12990,4.951055843
12992,0
12993,5.354231162
12994,5.760428646
12995,0
12996,4.083421973
13004,4.943657997
13005,0
13012,5.224122239
13033,4.480062553
13040,0
13042,0
13047,0
13052,0
13054,4.545969303
13060,4.565009249
13061,5.90194673
13063,5.388198017
13064,0
13065,5.739982717
13067,5.393384438
13068,0
13069,3.851768896
13078,3.716151497
13080,6.025695764
13082,0
13088,0
13093,0
13095,0
13097,5.267997969
13105,5.476201613
13107,5.755761157
13108,4.664997464
13118,5.62201444
13119,4.017596676
13123,6.017480094
13130,4.709625455
13142,0
13144,0
13148,5.359328558
13153,5.810412072
13155,0
13157,5.846900521
13161,5.837875328
13167,5.518522344
13168,4.808751126
13170,5.600021937
13176,0
13177,5.36433954
13184,4.634016993
13193,5.783035275
13198,4.097008115
13201,5.214548338
13202,0
13203,0
13206,4.382627558
13216,5.765674223
13221,5.624261687
13223,4.220257258
13225,4.091300819
13234,0
13238,0
13242,0
13244,4.281972262
13245,0
13253,5.4061966
13277,0
13281,4.435065602
13282,0
13286,4.124269401
13288,0
13300,5.167971342
13303,5.48271763
13307,5.590861639
13310,0
13317,0
13322,4.278120479
13325,4.216117048
13327,0
13330,0
13337,0
13340,0
13348,0
13351,5.478719023
13352,5.1985716
13355,0
13366,5.623381536
13374,5.922116423
13382,4.627585628
13391,0
13394,4.123443746
13407,0
13418,5.812641712
13431,0
13438,0
13447,4.19278502
13448,4.206344368
13452,0
13475,3.253852995
13479,0
13481,0
13485,0
13488,0
13489,0
13495,0
13496,0
13498,5.593394024
13502,0
13515,3.992394182
13523,0
13524,4.947858607
13533,0
13539,0
13540,0
13551,0
13555,0
13561,4.485552841
13563,0
13564,4.356515733
13565,0
13569,0
13574,0
13585,4.519907922
13594,4.435465235
13599,5.771445097
13603,4.460747537
13621,0
13622,5.310332311
13625,5.409866621
13629,5.348235725
13632,5.735500773
13633,5.579717138
13637,0
13638,4.161374229
13639,0
13642,4.453124464
13645,4.444479382
13654,5.914224912
13655,5.562741502
13656,0
13659,0
13666,4.228731988
13669,4.360743198
13678,0
13679,4.519827733
13680,4.278234926
13683,5.739874349
13690,0
13693,0
13697,4.318505458
13704,0
13711,4.210041708
13715,0
13719,5.148010047
13727,0
13729,0
13752,5.543911162
13759,5.646518094
13764,0
13768,5.690779096
13775,0
13777,0
13791,5.547939919
13796,5.727694918
13799,5.361294443
13802,0
13803,4.20352565
13808,0
13818,0
13826,4.12651475
13839,0
13852,5.957557621
13853,6.081595249
13854,4.604455616
13855,0
13856,4.070310961
13859,0
13862,0
13870,0
13873,6.008663712
13877,0
13891,4.487208252
13898,4.18575912
13907,5.312413524
13909,4.278672766
13919,4.554939303
13927,0
13928,6.013287329
13934,0
13939,5.320707814
13949,5.76012411
13959,0
13965,5.913766121
13968,4.178442297
13969,0
13971,4.594918232
13974,5.477374821
13977,4.500617972
13978,4.55696489
13981,5.024720057
13992,5.238138438
14002,4.539448531
14005,4.730639397
14014,5.424839925
14016,0
14017,5.047481588
14020,4.495338124
14029,4.424308156
14034,4.591092302
14047,0
14057,4.378878528
14058,0
14062,0
14069,0
14073,0
14074,0
14077,5.644232381
14080,5.282584091
14084,0
14093,0
14095,0
14097,0
14101,0
14103,0
14106,0
14107,0
14108,0
14112,4.362521612
14114,6.182300336
14123,3.866135751
14131,6.094838858
14133,5.549244161
14138,0
14142,5.935780104
14150,4.297287312
14151,0
14156,0
14157,5.841030139
14161,0
14172,0
14180,0
14193,4.179260931
14197,0
14199,0
14201,0
14204,0
14210,0
14213,0
14216,0
14218,4.785259136
14232,4.260616791
14235,4.136769196
14242,0
14246,4.761241131
14249,0
14254,5.677422743
14256,4.273884638
14273,5.452489008
14274,4.303878487
14283,6.09329693
14290,4.235251981
14291,0
14301,0
14305,0
14306,0
14316,0
14322,0
14323,4.611350976
14333,3.856706932
14334,4.15237801
14339,0
14342,0
14347,4.675930193
14351,5.643154069
14352,5.68403814
14353,4.472771725
14354,4.495510422
14356,0
14360,4.111290108
14362,0
14379,5.99809622
14394,5.431178815
14395,0
14400,0
14401,0
14405,0
14408,5.887041495
14410,5.55771787
14417,4.543893259
14424,0
14427,0
14428,0
14431,3.886548675
14434,5.626885784
14438,0
14440,0
14441,4.317358366
14447,0
14451,0
14452,5.712760524
14457,4.257330426
14463,4.20583323
14465,0
14471,0
14484,4.350547591
14485,5.539690254
14494,0
14498,0
14505,4.071295084
14509,4.095267846
14514,0
14519,5.888617056
14521,4.577937067
14534,0
14535,3.470330874
14536,4.396925132
14537,6.043254865
14539,0
14540,0
14541,4.35242732
14549,0
14553,4.107913344
14555,0
14557,4.399474362
14561,0
14571,5.599420636
14573,0
14577,5.333936786
14578,4.534679244
14580,3.825917685
14582,3.294642173
14599,0
14602,6.054831157
14603,0
14604,5.402023868
14606,0
14609,0
14616,5.511475468
14625,4.419181838
14639,0
14640,0
14642,4.831003707
14645,0
14649,5.655252404
14651,3.768414555
14658,0
14664,0
14666,4.543524735
14667,4.347167943
14671,4.381059086
14678,3.959578473
14680,4.586700753
14687,4.612242677
14690,4.31502273
14702,4.552813922
14704,0
14705,0
14710,0
14711,0
14720,4.240379153
14723,5.774053252
14724,0
14734,0
14735,5.855673998
14736,0
14738,5.12818245
14748,6.034226748
14754,4.480554788
14756,5.194141235
14765,5.684517325
14770,4.528602332
14774,3.479268575
14777,5.821687269
14780,0
14781,4.674415146
14787,0
14789,3.909788367
14790,5.8292429
14793,5.671431061
14798,0
14806,4.712725673
14808,4.024888167
14816,4.688888341
14819,0
14821,0
14824,0
14827,3.950703536
14828,5.086841145
14838,5.373655397
14846,0
14854,4.314866708
14863,0
14868,0
14871,4.649007178
14873,0
14875,0
14879,4.129377877
14880,5.553149176
14891,0
14897,0
14898,4.174261634
14901,4.871343292
14907,4.32208302
14921,0
14922,0
14923,0
14925,5.495434457
14927,5.549138284
14928,0
14939,0
14944,4.569932356
14947,4.100777036
14948,0
14949,0
14955,5.089914569
14957,5.300717169
14962,0
14964,0
14966,5.754123893
14973,5.277129845
14974,3.862998018
14984,0
14988,0
14993,0
14996,0
14997,6.083831777
14998,6.132432933
14999,0
15001,0
15003,4.169265205
15005,4.58088441
15007,5.439040436
15013,0
15014,0
15015,4.755772514
15023,0
15026,5.434366486
15037,3.767110532
15049,4.167626682
15061,0
15062,4.00724928
15066,4.425367695
15072,4.658996082
15076,5.156664798
15083,3.737295243
15090,4.344825383
15093,4.497618322
15101,0
15112,0
15115,0
15122,5.446684351
15131,0
15133,4.119863772
15135,0
15138,5.694115394
15143,0
15144,5.014399834
15145,5.926597978
15146,5.260200583
15150,5.615612635
15152,0
15154,0
15156,5.746580588
15164,5.194760083
15170,4.239294116
15173,4.097094481
15175,0
15177,0
15183,0
15186,0
15187,0
15198,0
15199,4.524082536
