uid,DT1,DT2
3396,4.537041171,4.876908061
3401,0,0
3404,0,0
3405,5.712184232,5.335096216
3406,5.712184232,5.335096216
3407,5.712184232,5.720641111
3408,0,0
3410,5.712184232,5.548099523
3412,4.537041171,4.72894624
3414,0,0
3415,0,0
3419,4.537041171,4.562756508
3421,0,0
3423,0,0
3424,0,0
3430,0,0
3431,5.712184232,5.720641111
3433,5.712184232,5.720641111
3436,0,0
3444,0,0
3451,0,0
3452,5.712184232,5.335096216
3453,0,0
3454,5.712184232,5.720641111
3459,0,0
3461,5.712184232,6.697802267
3462,5.712184232,5.926703631
3465,4.537041171,4.876908061
3469,0,0
3470,5.712184232,5.335096216
3471,0,0
3472,0,0
3476,5.712184232,5.926703631
3477,4.537041171,4.72894624
3478,4.537041171,4.41111722
3482,4.537041171,5.010187954
3488,4.537041171,5.010187954
3489,0,0
3490,0,0
3492,4.537041171,4.562756508
3496,5.712184232,5.335096216
3497,0,0
3499,0,0
3503,0,0
3505,0,0
3508,5.712184232,6.146756872
3510,0,0
3520,5.712184232,6.375312668
3527,5.712184232,5.720641111
3534,0,0
3537,0,0
3538,5.712184232,6.697802267
3539,0,0
3540,0,0
3541,5.712184232,5.720641111
3543,5.712184232,5.335096216
3546,0,0
3547,5.712184232,6.697802267
3549,0,0
3551,0,0
3552,5.712184232,5.926703631
3554,0,0
3556,0,0
3557,0,0
3566,5.712184232,5.926703631
3567,0,0
3570,0,0
3572,4.537041171,4.04030148
3574,0,0
3580,0,0
3581,0,0
3585,4.537041171,5.010187954
3586,0,0
3587,0,0
3588,0,0
3590,5.712184232,5.178264079
3591,4.537041171,4.263811093
3594,4.537041171,5.010187954
3598,0,0
3602,0,0
3604,0,0
3609,0,0
3611,0,0
3612,5.712184232,5.926703631
3615,4.537041171,3.867734675
3616,5.712184232,5.178264079
3617,0,0
3621,5.712184232,5.720641111
3624,4.537041171,5.010187954
3626,5.712184232,5.926703631
3627,4.537041171,4.72894624
3631,4.537041171,4.41111722
3636,0,0
3641,4.537041171,4.72894624
3643,4.537041171,5.010187954
3649,0,0
3653,0,0
3654,5.712184232,5.720641111
3656,5.712184232,5.548099523
3664,0,0
3665,4.537041171,4.263811093
3668,4.537041171,3.867734675
3671,5.712184232,5.335096216
3673,5.712184232,6.146756872
3675,0,0
3683,5.712184232,5.178264079
3688,4.537041171,3.867734675
3689,0,0
3691,5.712184232,6.146756872
3695,0,0
3698,0,0
3700,5.712184232,5.926703631
3701,5.712184232,6.375312668
3702,5.712184232,5.178264079
3704,0,0
3705,5.712184232,5.335096216
3706,5.712184232,5.720641111
3708,0,0
3712,5.712184232,5.548099523
3714,4.537041171,4.72894624
3715,0,0
3717,4.537041171,4.263811093
3718,5.712184232,6.146756872
3719,4.537041171,5.010187954
3721,4.537041171,4.562756508
3722,0,0
3724,5.712184232,5.720641111
3725,4.537041171,3.867734675
3728,5.712184232,5.178264079
3730,4.537041171,3.867734675
3736,0,0
3738,0,0
3739,0,0
3742,5.712184232,5.335096216
3743,5.712184232,5.720641111
3744,0,0
3752,4.537041171,4.41111722
3754,0,0
3756,0,0
3758,4.537041171,4.04030148
3759,0,0
3760,4.537041171,4.263811093
3761,5.712184232,6.146756872
3763,4.537041171,4.263811093
3769,5.712184232,5.926703631
3771,0,0
3772,0,0
3774,4.537041171,3.867734675
3775,4.537041171,4.72894624
3776,4.537041171,5.010187954
3777,5.712184232,5.720641111
3778,5.712184232,6.146756872
3780,5.712184232,5.178264079
3782,5.712184232,5.926703631
3783,5.712184232,5.178264079
3787,5.712184232,5.335096216
3789,0,0
3791,0,0
3792,4.537041171,4.263811093
3794,0,0
3800,5.712184232,5.335096216
3803,4.537041171,5.010187954
3808,5.712184232,5.335096216
3811,4.537041171,4.263811093
3812,4.537041171,4.876908061
3813,4.537041171,5.010187954
3817,0,0
3819,0,0
3820,4.537041171,4.72894624
3823,5.712184232,5.926703631
3828,4.537041171,4.41111722
3829,4.537041171,4.41111722
3837,0,0
3839,5.712184232,5.335096216
3840,4.537041171,5.010187954
3844,0,0
3847,0,0
3850,5.712184232,5.720641111
3851,5.712184232,6.146756872
3853,0,0
3854,5.712184232,6.375312668
3855,4.537041171,4.562756508
3856,5.712184232,5.335096216
3859,5.712184232,5.926703631
3860,0,0
3861,5.712184232,5.178264079
3864,0,0
3865,5.712184232,5.335096216
3870,5.712184232,5.335096216
3872,0,0
3874,5.712184232,5.178264079
3875,4.537041171,4.72894624
3876,5.712184232,5.720641111
3877,0,0
3882,5.712184232,5.548099523
3892,0,0
3893,0,0
3895,0,0
3897,4.537041171,3.867734675
3899,0,0
3900,4.537041171,5.010187954
3902,5.712184232,6.146756872
3906,5.712184232,5.335096216
3908,5.712184232,5.178264079
3909,4.537041171,4.72894624
3910,4.537041171,3.867734675
3911,5.712184232,6.375312668
3915,0,0
3919,4.537041171,4.72894624
3920,4.537041171,4.562756508
3924,4.537041171,5.010187954
3926,4.537041171,4.876908061
3929,0,0
3932,0,0
3934,0,0
3937,0,0
3939,5.712184232,5.720641111
3940,0,0
3941,0,0
3942,0,0
3945,4.537041171,4.562756508
3947,0,0
3952,4.537041171,5.010187954
3953,5.712184232,5.720641111
3954,0,0
3957,5.712184232,5.335096216
3961,4.537041171,4.263811093
3963,0,0
3967,5.712184232,6.146756872
3969,5.712184232,5.335096216
3971,5.712184232,6.146756872
3972,0,0
3973,5.712184232,5.720641111
3974,5.712184232,5.178264079
3978,0,0
3979,4.537041171,4.72894624
3981,0,0
3982,0,0
3983,5.712184232,5.178264079
3986,5.712184232,5.720641111
3987,4.537041171,5.010187954
3988,5.712184232,5.178264079
3989,0,0
3991,4.537041171,4.876908061
3994,0,0
3996,5.712184232,6.146756872
4002,4.537041171,4.263811093
4011,0,0
4014,4.537041171,4.41111722
4015,4.537041171,4.72894624
4016,5.712184232,5.178264079
4019,0,0
4024,0,0
4025,4.537041171,4.72894624
4027,0,0
4035,5.712184232,5.720641111
4040,0,0
4043,4.537041171,3.867734675
4045,0,0
4046,5.712184232,5.926703631
4047,0,0
4048,4.537041171,4.263811093
4050,0,0
4059,5.712184232,5.926703631
4064,0,0
4066,0,0
4073,5.712184232,5.720641111
4076,4.537041171,3.867734675
4077,5.712184232,6.146756872
4079,0,0
4081,5.712184232,5.720641111
4082,0,0
4085,4.537041171,4.562756508
4089,5.712184232,5.926703631
4091,0,0
4093,0,0
4095,4.537041171,4.72894624
4096,0,0
4099,4.537041171,4.72894624
4102,0,0
4107,5.712184232,6.146756872
4108,0,0
4112,4.537041171,4.04030148
4114,0,0
4115,0,0
4117,0,0
4121,0,0
4123,4.537041171,4.41111722
4125,0,0
4127,4.537041171,5.010187954
4129,4.537041171,4.72894624
4130,0,0
4131,4.537041171,4.72894624
4132,0,0
4133,5.712184232,5.335096216
4134,0,0
4138,0,0
4140,4.537041171,4.41111722
4141,0,0
4142,5.712184232,5.548099523
4145,0,0
4148,0,0
4155,0,0
4156,5.712184232,5.548099523
4163,5.712184232,5.335096216
4164,5.712184232,5.178264079
4166,0,0
4167,0,0
4168,4.537041171,4.876908061
4169,4.537041171,5.010187954
4170,5.712184232,5.720641111
4178,0,0
4179,4.537041171,4.41111722
4181,4.537041171,4.876908061
4185,0,0
4186,5.712184232,5.335096216
4189,4.537041171,4.04030148
4193,5.712184232,5.720641111
4194,5.712184232,6.146756872
4195,0,0
4196,5.712184232,5.178264079
4200,4.537041171,4.562756508
4204,4.537041171,5.010187954
4207,4.537041171,4.72894624
4209,4.537041171,4.72894624
4218,0,0
4219,0,0
4221,0,0
4224,5.712184232,5.178264079
4225,5.712184232,5.335096216
4226,5.712184232,5.926703631
4231,0,0
4232,5.712184232,5.720641111
4233,4.537041171,5.010187954
4239,0,0
4240,4.537041171,4.562756508
4246,0,0
4247,5.712184232,5.720641111
4249,4.537041171,3.867734675
4255,0,0
4263,4.537041171,4.263811093
4265,5.712184232,5.720641111
4267,5.712184232,5.926703631
4271,5.712184232,5.335096216
4272,4.537041171,5.010187954
4273,0,0
4275,5.712184232,5.335096216
4276,0,0
4284,0,0
4286,0,0
4288,4.537041171,5.010187954
4289,5.712184232,6.146756872
4290,0,0
4294,5.712184232,5.335096216
4298,0,0
4300,0,0
4301,0,0
4304,5.712184232,6.146756872
4305,0,0
4309,4.537041171,4.72894624
4311,0,0
4314,0,0
4326,5.712184232,6.375312668
4327,0,0
4329,0,0
4330,0,0
4332,5.712184232,5.548099523
4337,5.712184232,5.178264079
4340,5.712184232,6.375312668
4341,0,0
4342,0,0
4343,4.537041171,5.010187954
4345,0,0
4347,4.537041171,4.04030148
4352,4.537041171,4.562756508
4353,5.712184232,5.548099523
4356,0,0
4357,0,0
4361,0,0
4363,0,0
4370,4.537041171,4.263811093
4373,4.537041171,5.010187954
4374,4.537041171,5.010187954
4377,5.712184232,5.178264079
4380,5.712184232,5.548099523
4382,0,0
4384,0,0
4395,5.712184232,5.926703631
4396,4.537041171,5.010187954
4399,0,0
4402,0,0
4406,0,0
4407,5.712184232,5.178264079
4408,4.537041171,4.72894624
4410,4.537041171,4.72894624
4413,4.537041171,4.876908061
4414,4.537041171,3.867734675
4417,0,0
4419,0,0
4420,0,0
4423,4.537041171,4.263811093
4427,5.712184232,5.178264079
4429,5.712184232,5.548099523
4432,0,0
4437,0,0
4439,4.537041171,4.04030148
4442,0,0
4447,4.537041171,5.010187954
4455,0,0
4456,4.537041171,4.876908061
4458,0,0
4459,4.537041171,4.41111722
4461,0,0
4467,0,0
4473,5.712184232,5.178264079
4478,5.712184232,5.548099523
4479,5.712184232,5.178264079
4485,0,0
4491,0,0
4496,5.712184232,5.178264079
4498,0,0
4499,0,0
4500,5.712184232,5.335096216
4502,5.712184232,5.548099523
4507,5.712184232,5.548099523
4508,4.537041171,5.010187954
4509,0,0
4510,0,0
4511,0,0
4513,5.712184232,5.548099523
4514,4.537041171,4.72894624
4516,0,0
4519,0,0
4521,0,0
4524,4.537041171,4.263811093
4530,5.712184232,5.335096216
4531,5.712184232,5.178264079
4535,0,0
4542,0,0
4546,4.537041171,4.72894624
4548,5.712184232,5.926703631
4551,0,0
4552,4.537041171,4.263811093
4554,4.537041171,4.41111722
4555,5.712184232,6.375312668
4556,0,0
4557,0,0
4558,5.712184232,5.926703631
4559,4.537041171,4.72894624
4566,5.712184232,6.697802267
4572,0,0
4574,0,0
4575,5.712184232,5.335096216
4580,4.537041171,4.876908061
4583,5.712184232,5.926703631
4584,0,0
4587,0,0
4593,5.712184232,5.335096216
4594,0,0
4595,5.712184232,5.178264079
4596,4.537041171,4.72894624
4598,5.712184232,5.335096216
4601,0,0
4603,4.537041171,3.867734675
4604,5.712184232,5.926703631
4605,5.712184232,5.178264079
4606,0,0
4609,5.712184232,5.178264079
4611,4.537041171,4.41111722
4612,5.712184232,5.720641111
4617,0,0
4618,0,0
4619,4.537041171,3.867734675
4621,0,0
4622,4.537041171,3.867734675
4624,5.712184232,6.146756872
4625,5.712184232,5.720641111
4631,0,0
4632,4.537041171,5.010187954
4635,4.537041171,3.867734675
4636,5.712184232,5.335096216
4637,4.537041171,4.41111722
4638,4.537041171,4.72894624
4641,4.537041171,4.263811093
4643,0,0
4647,4.537041171,3.867734675
4648,5.712184232,5.720641111
4649,4.537041171,4.04030148
4653,4.537041171,5.010187954
4656,0,0
4658,0,0
4663,4.537041171,4.41111722
4667,4.537041171,4.562756508
4668,0,0
4669,5.712184232,5.926703631
4670,0,0
4672,5.712184232,5.720641111
4674,0,0
4677,4.537041171,4.263811093
4681,0,0
4683,0,0
4684,4.537041171,4.41111722
4686,4.537041171,5.010187954
4688,4.537041171,5.010187954
4698,0,0
4701,0,0
4702,5.712184232,5.720641111
4704,5.712184232,5.335096216
4711,0,0
4712,4.537041171,4.41111722
4713,4.537041171,3.867734675
4721,0,0
4725,4.537041171,5.010187954
4727,4.537041171,4.263811093
4730,5.712184232,5.335096216
4734,5.712184232,5.548099523
4737,5.712184232,5.720641111
4738,0,0
4739,0,0
4744,4.537041171,4.876908061
4748,4.537041171,4.562756508
4749,5.712184232,5.335096216
4752,0,0
4753,5.712184232,5.335096216
4756,0,0
4758,4.537041171,4.876908061
4760,4.537041171,4.04030148
4761,0,0
4764,5.712184232,5.720641111
4770,4.537041171,4.72894624
4771,4.537041171,4.72894624
4772,0,0
4774,5.712184232,5.548099523
4775,0,0
4777,0,0
4778,0,0
4783,5.712184232,5.178264079
4788,0,0
4790,0,0
4792,0,0
4797,4.537041171,4.263811093
4798,5.712184232,5.720641111
4799,5.712184232,5.335096216
4800,0,0
4809,4.537041171,5.010187954
4823,0,0
4826,0,0
4830,5.712184232,5.335096216
4832,0,0
4836,4.537041171,4.72894624
4838,0,0
4843,0,0
4847,0,0
4861,5.712184232,5.926703631
4862,4.537041171,4.562756508
4866,5.712184232,5.926703631
4870,0,0
4872,0,0
4873,0,0
4876,4.537041171,5.010187954
4877,0,0
4880,0,0
4881,4.537041171,5.010187954
4884,0,0
4887,0,0
4888,0,0
4892,4.537041171,4.876908061
4893,4.537041171,5.010187954
4895,0,0
4896,4.537041171,5.010187954
4897,0,0
4902,4.537041171,4.263811093
4905,5.712184232,5.720641111
4907,4.537041171,4.72894624
4908,4.537041171,4.562756508
4909,0,0
4910,4.537041171,5.010187954
4913,0,0
4916,4.537041171,4.41111722
4923,5.712184232,5.335096216
4924,5.712184232,5.720641111
4925,5.712184232,5.720641111
4926,5.712184232,5.335096216
4928,5.712184232,5.720641111
4929,0,0
4930,0,0
4931,0,0
4932,0,0
4933,0,0
4938,0,0
4944,5.712184232,5.548099523
4946,5.712184232,5.335096216
4947,4.537041171,4.263811093
4955,5.712184232,5.548099523
4956,0,0
4957,5.712184232,5.178264079
4964,4.537041171,4.562756508
4966,4.537041171,4.04030148
4970,0,0
4971,0,0
4973,5.712184232,5.335096216
4978,0,0
4981,4.537041171,4.562756508
4985,4.537041171,4.562756508
4986,0,0
4989,5.712184232,6.375312668
4990,5.712184232,6.375312668
4991,0,0
4992,0,0
4993,4.537041171,4.562756508
4994,5.712184232,5.335096216
4996,4.537041171,4.263811093
4999,0,0
5001,4.537041171,3.867734675
5004,5.712184232,5.335096216
5005,0,0
5006,4.537041171,4.876908061
5008,4.537041171,4.562756508
5010,5.712184232,6.146756872
5013,4.537041171,4.263811093
5014,5.712184232,5.926703631
5018,5.712184232,6.146756872
5019,0,0
5020,0,0
5021,5.712184232,5.178264079
5023,5.712184232,6.375312668
5024,5.712184232,5.720641111
5026,0,0
5027,0,0
5028,5.712184232,5.720641111
5031,0,0
5033,0,0
5034,0,0
5035,0,0
5039,4.537041171,4.72894624
5045,0,0
5046,4.537041171,4.263811093
5049,0,0
5051,5.712184232,6.146756872
5052,4.537041171,5.010187954
5056,5.712184232,5.548099523
5058,4.537041171,3.867734675
5061,5.712184232,5.548099523
5062,0,0
5063,4.537041171,4.876908061
5065,0,0
5066,0,0
5069,0,0
5077,4.537041171,4.72894624
5079,5.712184232,5.335096216
5083,4.537041171,4.72894624
5084,4.537041171,4.263811093
5086,4.537041171,4.72894624
5088,0,0
5092,5.712184232,5.178264079
5096,4.537041171,5.010187954
5098,4.537041171,5.010187954
5101,0,0
5102,5.712184232,6.146756872
5108,0,0
5112,0,0
5113,0,0
5116,0,0
5120,0,0
5121,5.712184232,5.926703631
5122,0,0
5124,4.537041171,4.04030148
5126,0,0
5129,4.537041171,4.876908061
5130,5.712184232,5.548099523
5134,0,0
5140,4.537041171,5.010187954
5145,5.712184232,5.720641111
5148,0,0
5153,5.712184232,6.375312668
5155,4.537041171,4.04030148
5160,5.712184232,5.926703631
5161,4.537041171,4.263811093
5165,0,0
5166,0,0
5167,0,0
5171,5.712184232,5.548099523
5172,5.712184232,5.720641111
5174,5.712184232,5.335096216
5175,0,0
5179,5.712184232,5.335096216
5184,5.712184232,5.720641111
5186,0,0
5192,4.537041171,4.876908061
5194,0,0
5200,4.537041171,4.263811093
5201,5.712184232,5.178264079
5205,4.537041171,4.263811093
5207,4.537041171,5.010187954
5213,4.537041171,4.04030148
5214,4.537041171,4.263811093
5215,0,0
5216,0,0
5219,0,0
5220,0,0
5224,0,0
5225,5.712184232,5.178264079
5230,0,0
5231,0,0
5232,5.712184232,6.146756872
5239,4.537041171,4.72894624
5240,4.537041171,5.010187954
5241,4.537041171,4.72894624
5242,4.537041171,4.263811093
5243,4.537041171,4.562756508
5246,4.537041171,4.41111722
5248,0,0
5251,4.537041171,4.263811093
5255,0,0
5257,0,0
5259,0,0
5261,4.537041171,5.010187954
5268,0,0
5274,5.712184232,5.548099523
5279,4.537041171,4.263811093
5280,5.712184232,5.335096216
5281,4.537041171,4.41111722
5282,4.537041171,4.263811093
5283,0,0
5289,0,0
5290,4.537041171,4.72894624
5291,5.712184232,5.335096216
5293,0,0
5304,0,0
5305,0,0
5307,5.712184232,5.335096216
5311,4.537041171,3.867734675
5312,4.537041171,5.010187954
5313,0,0
5314,0,0
5315,4.537041171,4.876908061
5319,5.712184232,5.335096216
5322,0,0
5323,0,0
5327,0,0
5328,0,0
5330,5.712184232,5.548099523
5334,5.712184232,6.375312668
5335,4.537041171,5.010187954
5336,0,0
5338,5.712184232,5.720641111
5339,4.537041171,4.263811093
5340,4.537041171,4.72894624
5341,0,0
5342,5.712184232,5.720641111
5344,0,0
5349,0,0
5354,4.537041171,5.010187954
5355,5.712184232,5.335096216
5356,0,0
5357,5.712184232,5.335096216
5359,4.537041171,4.876908061
5361,4.537041171,4.72894624
5367,5.712184232,5.548099523
5371,4.537041171,5.010187954
5372,5.712184232,5.335096216
5373,0,0
5378,4.537041171,4.263811093
5381,4.537041171,4.72894624
5382,5.712184232,5.926703631
5385,0,0
5387,4.537041171,4.41111722
5391,0,0
5392,4.537041171,4.263811093
5395,0,0
5396,0,0
5397,0,0
5399,5.712184232,5.720641111
5401,4.537041171,5.010187954
5403,0,0
5404,4.537041171,4.41111722
5406,5.712184232,5.335096216
5412,0,0
5416,0,0
5417,4.537041171,4.72894624
5421,4.537041171,5.010187954
5425,4.537041171,4.263811093
5430,0,0
5432,5.712184232,5.178264079
5434,5.712184232,5.548099523
5437,4.537041171,4.72894624
5439,5.712184232,5.548099523
5440,0,0
5441,0,0
5443,4.537041171,4.263811093
5445,4.537041171,4.263811093
5446,0,0
5447,5.712184232,5.335096216
5449,0,0
5452,5.712184232,6.146756872
5453,4.537041171,4.72894624
5457,0,0
5461,0,0
5462,5.712184232,5.335096216
5463,0,0
5466,5.712184232,6.146756872
5467,0,0
5468,4.537041171,4.263811093
5471,4.537041171,3.867734675
5473,4.537041171,4.04030148
5475,4.537041171,4.876908061
5476,0,0
5479,0,0
5482,0,0
5484,4.537041171,4.04030148
5488,4.537041171,4.72894624
5489,0,0
5495,4.537041171,4.876908061
5499,0,0
5505,0,0
5508,5.712184232,5.720641111
5510,0,0
5518,4.537041171,4.263811093
5520,0,0
5521,5.712184232,5.335096216
5523,5.712184232,5.335096216
5525,0,0
5527,0,0
5529,0,0
5531,4.537041171,4.562756508
5534,5.712184232,5.178264079
5535,0,0
5536,0,0
5538,4.537041171,4.562756508
5543,5.712184232,5.926703631
5546,5.712184232,5.335096216
5547,0,0
5549,5.712184232,5.178264079
5553,4.537041171,4.562756508
5555,0,0
5556,0,0
5558,4.537041171,5.010187954
5564,0,0
5565,0,0
5569,4.537041171,4.876908061
5575,0,0
5577,0,0
5585,0,0
5593,0,0
5594,4.537041171,4.72894624
5595,0,0
5596,5.712184232,5.720641111
5597,5.712184232,5.335096216
5601,0,0
5602,0,0
5604,0,0
5612,5.712184232,5.178264079
5614,0,0
5616,4.537041171,4.72894624
5618,5.712184232,5.720641111
5620,5.712184232,5.926703631
5623,0,0
5627,4.537041171,4.72894624
5630,0,0
5632,5.712184232,5.720641111
5635,0,0
5636,5.712184232,5.335096216
5638,5.712184232,5.548099523
5639,4.537041171,4.263811093
5641,0,0
5643,0,0
5650,5.712184232,6.697802267
5652,5.712184232,5.335096216
5658,0,0
5659,0,0
5661,4.537041171,4.562756508
5662,5.712184232,6.146756872
5663,0,0
5671,0,0
5675,0,0
5681,5.712184232,5.335096216
5684,5.712184232,5.926703631
5686,0,0
5692,4.537041171,4.72894624
5694,0,0
5704,0,0
5706,5.712184232,6.146756872
5707,4.537041171,5.010187954
5709,5.712184232,5.335096216
5711,5.712184232,5.178264079
