,uid,loan_sum,shang12
822,83682,5.885770109,5.885770109
823,81080,6.362466936,6.362466936
824,87148,5.405415974,5.405415974
825,83199,5.153538105,5.153538105
826,3137,4.544373396,4.544373396
827,15815,5.722768363,5.722768363
828,41938,5.931812567,5.931812567
829,5785,5.722768363,5.722768363
830,83973,4.723016822,4.723016822
831,62595,5.384355326,5.384355326
832,60142,5.45514134,5.45514134
833,22048,5.153538105,5.153538105
834,64975,5.292153929,5.292153929
835,31556,5.584137011,5.584137011
836,594,5.198462624,5.198462624
837,83377,6.240248782,6.240248782
838,3168,6.405333138,6.405333138
839,88312,5.07059257,5.07059257
840,55562,4.691162849,4.691162849
841,6672,5.292153929,5.292153929
842,53034,4.723016822,4.723016822
843,3585,5.861402821,5.861402821
844,90738,5.292153929,5.292153929
845,9830,5.584137011,5.584137011
846,41215,4.691162849,4.691162849
847,11790,5.607008011,5.607008011
848,60170,5.836040761,5.836040761
849,21248,6.153413856,6.153413856
850,26542,5.45514134,5.45514134
851,42655,6.014774739,6.014774739
852,76641,6.895217943,6.895217943
853,77768,5.722768363,5.722768363
854,61195,6.464550799,6.464550799
855,60022,5.861402821,5.861402821
856,24255,6.710166265,6.710166265
857,33137,5.722768363,5.722768363
858,74154,4.723016822,4.723016822
859,87940,5.657311097,5.657311097
860,42278,5.292153929,5.292153929
861,52911,5.405415974,5.405415974
862,50501,4.723016822,4.723016822
863,65782,6.121545176,6.121545176
864,4748,5.153538105,5.153538105
865,56786,5.836040761,5.836040761
866,34566,5.405415974,5.405415974
867,48320,6.316422771,6.316422771
868,67597,4.292650699,4.292650699
869,78014,6.643293014,6.643293014
870,7137,4.931990053,4.931990053
871,6786,6.464550799,6.464550799
872,8393,6.153413856,6.153413856
873,57497,6.584074882,6.584074882
874,33248,4.974842946,4.974842946
875,22172,5.07059257,5.07059257
876,22417,6.483098934,6.483098934
877,89953,4.8616016,4.8616016
878,630,5.292153929,5.292153929
879,46665,5.690901317,5.690901317
880,44426,5.292153929,5.292153929
881,8441,6.657255871,6.657255871
882,29420,5.07059257,5.07059257
883,70374,6.362466936,6.362466936
884,31083,5.153538105,5.153538105
885,70722,4.544373396,4.544373396
886,69571,6.518612438,6.518612438
887,49898,4.292650699,4.292650699
888,72378,6.405333138,6.405333138
889,54413,6.121545176,6.121545176
890,89853,6.405333138,6.405333138
891,53552,5.584137011,5.584137011
892,22067,5.292153929,5.292153929
893,72798,6.212630577,6.212630577
894,27636,6.014774739,6.014774739
895,52148,5.657311097,5.657311097
896,65022,6.212630577,6.212630577
897,77136,6.153413856,6.153413856
898,64464,5.473968259,5.473968259
899,39586,5.292153929,5.292153929
900,42989,4.753317069,4.753317069
901,57658,5.722768363,5.722768363
902,9663,5.614448346,5.614448346
903,17140,6.445431881,6.445431881
904,56026,6.722718659,6.722718659
905,65992,5.931812567,5.931812567
906,9437,6.033893069,6.033893069
907,50183,5.501180385,5.501180385
908,12119,6.087953139,6.087953139
909,78051,6.584074882,6.584074882
910,15275,5.836040761,5.836040761
911,75397,4.836247821,4.836247821
912,68824,6.153413856,6.153413856
913,26314,6.183727411,6.183727411
914,52998,5.501180385,5.501180385
915,37006,5.292153929,5.292153929
916,49343,5.722768363,5.722768363
917,87344,6.212630577,6.212630577
918,3808,6.183727411,6.183727411
919,42287,5.722768363,5.722768363
920,57914,6.657255871,6.657255871
921,50401,5.292153929,5.292153929
922,80148,5.931812567,5.931812567
923,9786,5.722768363,5.722768363
924,88039,4.974842946,4.974842946
925,68641,6.153413856,6.153413856
926,30038,5.781982259,5.781982259
927,86038,6.643293014,6.643293014
928,8854,5.677682332,5.677682332
929,7415,4.723016822,4.723016822
930,41461,6.568344441,6.568344441
931,56174,4.723016822,4.723016822
932,5417,5.226703564,5.226703564
933,65986,6.316422771,6.316422771
934,11771,5.722768363,5.722768363
935,40194,6.240248782,6.240248782
936,24680,6.212630577,6.212630577
937,66807,5.292153929,5.292153929
938,46378,5.97467729,5.97467729
939,24675,3.862594545,3.862594545
940,71698,6.657255871,6.657255871
941,34095,4.753317069,4.753317069
942,49856,5.836040761,5.836040761
943,17555,5.657311097,5.657311097
944,12884,6.087953139,6.087953139
945,81212,6.121545176,6.121545176
946,24631,6.456973681,6.456973681
947,6895,5.292153929,5.292153929
948,37873,6.104976146,6.104976146
949,51214,6.629009152,6.629009152
950,48785,6.316422771,6.316422771
951,53518,5.722768363,5.722768363
952,9331,5.722768363,5.722768363
953,47255,5.54404215,5.54404215
954,57206,6.014774739,6.014774739
955,17052,4.723016822,4.723016822
956,60888,6.629009152,6.629009152
957,76587,5.722768363,5.722768363
958,23234,5.722768363,5.722768363
959,34147,5.657311097,5.657311097
960,7547,5.931812567,5.931812567
961,14927,5.584137011,5.584137011
962,23688,6.518612438,6.518612438
963,1989,6.643293014,6.643293014
964,79406,6.240248782,6.240248782
965,39861,5.716524366,5.716524366
966,22988,6.316422771,6.316422771
967,30027,5.226703564,5.226703564
968,3780,5.153538105,5.153538105
969,34013,6.405333138,6.405333138
970,22557,5.722768363,5.722768363
971,66037,5.722768363,5.722768363
972,18000,6.108325488,6.108325488
973,10485,6.153413856,6.153413856
974,6369,5.153538105,5.153538105
975,83402,5.425786096,5.425786096
976,37501,6.05244065,6.05244065
977,8816,4.292650699,4.292650699
978,54061,6.982873766,6.982873766
979,81346,6.292054527,6.292054527
980,10058,4.292650699,4.292650699
981,20164,5.405415974,5.405415974
982,46394,4.292650699,4.292650699
983,49815,5.292153929,5.292153929
984,85390,6.292054527,6.292054527
985,27411,4.544373396,4.544373396
986,56905,5.781982259,5.781982259
987,37807,5.405415974,5.405415974
988,57519,6.80412957,6.80412957
989,70770,5.292153929,5.292153929
990,5330,5.97467729,5.97467729
991,74040,5.54404215,5.54404215
992,86539,4.974842946,4.974842946
993,13374,6.183727411,6.183727411
994,57513,6.014774739,6.014774739
995,17288,6.121545176,6.121545176
996,78355,5.995049416,5.995049416
997,37052,6.240248782,6.240248782
998,44329,6.464550799,6.464550799
999,28609,6.464550799,6.464550799
1000,33772,5.405415974,5.405415974
1001,66816,5.722768363,5.722768363
1002,55194,6.584074882,6.584074882
1003,52622,4.8616016,4.8616016
1004,15620,5.722768363,5.722768363
1005,4414,3.862594545,3.862594545
1006,42730,5.501180385,5.501180385
1007,54039,5.97467729,5.97467729
1008,47616,6.584074882,6.584074882
1009,88922,6.584074882,6.584074882
1010,36115,6.153413856,6.153413856
1011,18968,6.05244065,6.05244065
1012,25242,6.087953139,6.087953139
1013,75369,6.405333138,6.405333138
1014,70407,5.351362178,5.351362178
1015,50406,6.83599934,6.83599934
1016,59957,4.8616016,4.8616016
1017,24499,6.279502387,6.279502387
1018,58012,5.722768363,5.722768363
1019,90623,4.974842946,4.974842946
1020,64818,6.657255871,6.657255871
1021,89036,6.266691431,6.266691431
1022,76974,5.722768363,5.722768363
1023,56358,3.862594545,3.862594545
1024,73590,5.292153929,5.292153929
1025,23552,3.862594545,3.862594545
1026,5200,4.154158974,4.154158974
1027,66075,6.584074882,6.584074882
1028,76058,6.240248782,6.240248782
1029,81468,5.153538105,5.153538105
1030,73816,6.405333138,6.405333138
1031,83031,5.722768363,5.722768363
1032,24814,4.292650699,4.292650699
1033,66306,6.735022479,6.735022479
1034,16290,3.975670565,3.975670565
1035,2778,4.723016822,4.723016822
1036,26569,4.544373396,4.544373396
1037,57441,5.292153929,5.292153929
1038,45974,4.723016822,4.723016822
1039,70417,6.05244065,6.05244065
1040,88398,5.753080438,5.753080438
1041,64129,5.527250561,5.527250561
1042,36230,5.292153929,5.292153929
1043,75681,5.657311097,5.657311097
1044,41192,5.253716509,5.253716509
1045,78770,6.183727411,6.183727411
1046,63953,6.087953139,6.087953139
1047,50912,5.405415974,5.405415974
1048,10513,5.226703564,5.226703564
1049,19979,5.07059257,5.07059257
1050,64895,6.722718659,6.722718659
1051,54527,5.885770109,5.885770109
1052,7515,5.836040761,5.836040761
1053,57481,5.722768363,5.722768363
1054,61428,5.722768363,5.722768363
1055,30803,6.266691431,6.266691431
1056,77322,5.97467729,5.97467729
1057,21829,4.8616016,4.8616016
1058,78140,4.974842946,4.974842946
1059,57440,7.073962511,7.073962511
1060,39078,5.999044896,5.999044896
1061,27706,6.014774739,6.014774739
1062,10932,6.405333138,6.405333138
1063,70307,5.97467729,5.97467729
1064,70469,6.501109382,6.501109382
1065,38485,5.781982259,5.781982259
1066,34658,5.931812567,5.931812567
1067,66961,5.722768363,5.722768363
1068,62796,5.876137563,5.876137563
1069,65326,4.544373396,4.544373396
1070,56890,5.722768363,5.722768363
1071,21407,6.425705932,6.425705932
1072,17917,6.722718659,6.722718659
1073,20644,5.97467729,5.97467729
1074,90003,5.292153929,5.292153929
1075,12132,4.974842946,4.974842946
1076,51684,5.722768363,5.722768363
1077,47029,4.723016822,4.723016822
1078,80969,5.226703564,5.226703564
1079,48134,6.693459597,6.693459597
1080,29578,5.292153929,5.292153929
1081,13768,5.405415974,5.405415974
1082,65688,3.862594545,3.862594545
1083,8319,4.974842946,4.974842946
1084,77516,6.153413856,6.153413856
1085,74549,5.97467729,5.97467729
1086,86176,5.527250561,5.527250561
1087,23908,5.405415974,5.405415974
1088,30020,6.781937074,6.781937074
1089,6377,5.292153929,5.292153929
1090,86257,5.405415974,5.405415974
1091,70137,5.781982259,5.781982259
1092,69905,5.266794974,5.266794974
1093,83778,6.316422771,6.316422771
1094,82816,4.544373396,4.544373396
1095,68162,6.384269633,6.384269633
1096,51245,5.292153929,5.292153929
1097,59717,5.97467729,5.97467729
1098,35331,4.974842946,4.974842946
1099,14087,5.292153929,5.292153929
1100,48572,5.836040761,5.836040761
1101,33782,6.153413856,6.153413856
1102,28532,6.362466936,6.362466936
1103,70467,3.862594545,3.862594545
1104,67112,4.292650699,4.292650699
1105,19678,3.862594545,3.862594545
1106,60100,5.445509541,5.445509541
1107,70699,5.931812567,5.931812567
1108,14235,5.292153929,5.292153929
1109,58324,6.212630577,6.212630577
1110,66819,6.793132399,6.793132399
1111,64527,4.292650699,4.292650699
1112,35287,6.405333138,6.405333138
1113,69783,5.153538105,5.153538105
1114,47297,4.909401781,4.909401781
1115,5813,6.087953139,6.087953139
1116,74602,6.584074882,6.584074882
1117,73158,6.05244065,6.05244065
1118,3641,4.723016822,4.723016822
1119,15066,5.722768363,5.722768363
1120,63683,5.405415974,5.405415974
1121,3410,6.070450575,6.070450575
1122,14408,6.153413856,6.153413856
1123,5,6.584074882,6.584074882
1124,50766,6.045087923,6.045087923
1125,26632,6.83599934,6.83599934
1126,30144,6.523768632,6.523768632
1127,41686,5.07059257,5.07059257
1128,83404,5.292153929,5.292153929
1129,39802,5.9536145,5.9536145
1130,15936,5.292153929,5.292153929
1131,38480,5.722768363,5.722768363
1132,64943,5.931812567,5.931812567
1133,60755,6.014774739,6.014774739
1134,56683,6.4775924,6.4775924
1135,56845,5.226703564,5.226703564
1136,75216,5.722768363,5.722768363
1137,38788,5.722768363,5.722768363
1138,65923,4.974842946,4.974842946
1139,19340,5.292153929,5.292153929
1140,67793,4.544373396,4.544373396
1141,16882,6.292054527,6.292054527
1142,30074,6.83599934,6.83599934
1143,52934,5.657311097,5.657311097
1144,24280,5.781982259,5.781982259
1145,38924,6.014774739,6.014774739
1146,82160,5.292153929,5.292153929
1147,56658,6.153413856,6.153413856
1148,85598,6.83599934,6.83599934
1149,45323,4.974842946,4.974842946
1150,4605,5.670965859,5.670965859
1151,68669,5.722768363,5.722768363
1152,4809,5.07059257,5.07059257
1153,18435,6.316422771,6.316422771
1154,84364,5.722768363,5.722768363
1155,6158,6.42970154,6.42970154
1156,21323,5.405415974,5.405415974
1157,62434,4.723016822,4.723016822
1158,35751,6.266691431,6.266691431
1159,31061,7.577817862,7.577817862
1160,27427,4.723016822,4.723016822
1161,79870,5.153538105,5.153538105
1162,41668,4.40582999,4.40582999
1163,85037,5.351362178,5.351362178
1164,75093,6.153413856,6.153413856
1165,30783,4.974842946,4.974842946
1166,14131,6.584074882,6.584074882
1167,10831,4.836247821,4.836247821
1168,8055,5.722768363,5.722768363
1169,41122,6.087953139,6.087953139
1170,10091,5.836040761,5.836040761
1171,58312,5.931812567,5.931812567
1172,79617,4.723016822,4.723016822
1173,38016,5.292153929,5.292153929
1174,8536,4.723016822,4.723016822
1175,86700,6.741084213,6.741084213
1176,86834,5.584137011,5.584137011
1177,49002,5.501180385,5.501180385
1178,65559,4.544373396,4.544373396
1179,4294,6.212630577,6.212630577
1180,71388,6.405333138,6.405333138
1181,53309,5.292153929,5.292153929
1182,65844,6.316422771,6.316422771
1183,6111,4.974842946,4.974842946
1184,84267,7.066861545,7.066861545
1185,34287,5.584137011,5.584137011
1186,83848,5.153538105,5.153538105
1187,24733,5.931812567,5.931812567
1188,81295,5.753080438,5.753080438
1189,28578,4.227255494,4.227255494
1190,87894,5.153538105,5.153538105
1191,68658,4.657587153,4.657587153
1192,14738,4.723016822,4.723016822
1193,72460,5.657311097,5.657311097
1194,61083,4.584447562,4.584447562
1195,46555,5.292153929,5.292153929
1196,27444,5.885770109,5.885770109
1197,32692,4.723016822,4.723016822
1198,81574,6.384269633,6.384269633
1199,5232,6.153413856,6.153413856
1200,14613,4.622092928,4.622092928
1201,77515,5.931812567,5.931812567
1202,5246,4.351813812,4.351813812
1203,56779,5.97467729,5.97467729
1204,38419,5.501180385,5.501180385
1205,2349,6.629009152,6.629009152
1206,72370,5.885770109,5.885770109
1207,61050,5.97467729,5.97467729
1208,70597,6.552205383,6.552205383
1209,39792,6.212630577,6.212630577
1210,23254,5.240356826,5.240356826
1211,13063,4.974842946,4.974842946
1212,17474,6.584074882,6.584074882
1213,7371,5.153538105,5.153538105
1214,69419,5.657311097,5.657311097
1215,77550,6.83599934,6.83599934
1216,71089,5.753080438,5.753080438
1217,27939,6.121545176,6.121545176
1218,52326,4.455523524,4.455523524
1219,53271,4.885961244,4.885961244
1220,7834,5.781982259,5.781982259
1221,68024,4.691162849,4.691162849
1222,43677,6.483098934,6.483098934
1223,36935,4.584447562,4.584447562
1224,2932,6.697355045,6.697355045
1225,6354,6.014774739,6.014774739
1226,16303,6.153413856,6.153413856
1227,62797,4.723016822,4.723016822
1228,22704,5.405415974,5.405415974
1229,86192,5.584137011,5.584137011
1230,18417,6.153413856,6.153413856
1231,90048,6.014774739,6.014774739
1232,38018,5.781982259,5.781982259
1233,9986,5.657311097,5.657311097
1234,15026,5.405415974,5.405415974
1235,44077,5.670965859,5.670965859
1236,67491,5.08809119,5.08809119
1237,13460,4.836247821,4.836247821
1238,20722,5.722768363,5.722768363
1239,81825,5.501180385,5.501180385
1240,2591,6.703793674,6.703793674
1241,35221,5.931812567,5.931812567
1242,36663,6.464550799,6.464550799
1243,40382,6.153413856,6.153413856
1244,882,4.8616016,4.8616016
1245,22410,5.722768363,5.722768363
1246,70267,6.643293014,6.643293014
1247,41950,5.836040761,5.836040761
1248,47400,5.292153929,5.292153929
1249,38688,5.885770109,5.885770109
1250,71989,6.384269633,6.384269633
1251,40218,5.292153929,5.292153929
1252,8955,6.584074882,6.584074882
1253,86449,6.405333138,6.405333138
1254,41217,6.464550799,6.464550799
1255,59974,5.54404215,5.54404215
1256,66475,6.83599934,6.83599934
1257,67933,6.643293014,6.643293014
1258,72456,6.292054527,6.292054527
1259,42426,3.862594545,3.862594545
1260,41711,6.518612438,6.518612438
1261,58517,5.97467729,5.97467729
1262,4459,5.560391861,5.560391861
1263,13928,7.128025131,7.128025131
1264,87702,5.405415974,5.405415974
1265,78622,4.8616016,4.8616016
1266,52245,4.723016822,4.723016822
1267,54863,4.723016822,4.723016822
1268,32178,5.931812567,5.931812567
1269,47506,6.584074882,6.584074882
1270,47843,3.975670565,3.975670565
1271,79150,6.405333138,6.405333138
1272,86721,6.153413856,6.153413856
1273,29897,5.931812567,5.931812567
1274,62232,6.183727411,6.183727411
1275,18990,5.292153929,5.292153929
1276,78763,6.153413856,6.153413856
1277,40557,6.710166265,6.710166265
1278,11291,4.8616016,4.8616016
1279,37633,6.584074882,6.584074882
1280,32671,5.885770109,5.885770109
1281,10287,6.33987127,6.33987127
1282,39529,5.292153929,5.292153929
1283,39735,6.599416886,6.599416886
1284,74485,5.97467729,5.97467729
1285,44380,6.266691431,6.266691431
1286,38628,5.584137011,5.584137011
1287,37212,6.014774739,6.014774739
1288,23614,5.153538105,5.153538105
1289,90167,4.723016822,4.723016822
1290,22788,5.351362178,5.351362178
1291,67535,6.121545176,6.121545176
1292,2478,6.83599934,6.83599934
